deposit,table,stratum,old_audit,n_items,n_participants,DOI__for_data_,DOI__for_paper_,URL__for_data_,Reference_x
https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,spain_2016_pain_wellbeing,never_assessed,,7.0,2464,,,https://www.cis.es/es/estudios/percepciones-sociales-del-dolor?cuestionario=17151&muestra=23726&pregunta=573890,"Centro de Investigaciones Sociológicas (CIS), Percepciones sociales del dolor, Estudio 3137"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_campaign,never_assessed,,5.0,4030,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_garcia,never_assessed,,6.0,3711,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_gavira,never_assessed,,6.0,3717,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_leaderscampaign,never_assessed,,5.0,3960,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_maillo,never_assessed,,6.0,3755,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_montero,never_assessed,,6.0,3989,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&charttype=bar,spain_2026_elections_moreno,never_assessed,,6.0,3996,,,https://www.cis.es/es/estudios/postelectoral-elecciones-autonomicas-2026-comunidad-autonoma-de-andalucia?cuestionario=18056&muestra=26478&pregunta=660701&variable=1112721&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Postelectoral elecciones autonómicas 2026. Comunidad autónoma de Andalucía, Estudio 3566"
https://www.cis.es/es/estudios/turismo-y-gastronomia-iii-?cuestionario=17983&muestra=26311&pregunta=656021&variable=1085636&charttype=bar,spain_2025_tourism_importance,never_assessed,,5.0,2893,,,https://www.cis.es/es/estudios/turismo-y-gastronomia-iii-?cuestionario=17983&muestra=26311&pregunta=656021&variable=1085636&chartType=bar,"Centro de Investigaciones Sociológicas (CIS), Turismo y gastronomía (III)., Estudio 3521
"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_avoidance,never_assessed,,14.0,117651,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_confidence,never_assessed,,14.0,117150,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_crime,never_assessed,,9.0,117737,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_homesec,never_assessed,,11.0,117685,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_impact,never_assessed,,2.0,117737,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_operatives,never_assessed,,2.0,115835,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_places,never_assessed,,12.0,117696,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_safety,never_assessed,,2.0,117647,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_surroundings,never_assessed,,6.0,117584,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_trend,never_assessed,,2.0,117058,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_victim,never_assessed,,2.0,117737,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011,ecuador_2011_safety_victimtype,never_assessed,,6.0,117737,,,https://www.ecuadorencifras.gob.ec/encuesta-de-victimizacion-y-percepcion-de-inseguridad-2011/,"Encuesta de Victimización y Percepción de Inseguridad 2011, INEC"
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_aggression,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_assault,never_assessed,,11.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_bankfraud,never_assessed,,5.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_banking,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_bribes,never_assessed,,4.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_carabineros,never_assessed,,7.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_context,never_assessed,,5.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_cyberbullying,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_cyberbullyingcharacterization,never_assessed,,7.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_disturbances,never_assessed,,15.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_dwelling,never_assessed,,5.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_dwellingburglary,never_assessed,,13.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_dwellingvandalism,never_assessed,,7.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_extortion,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_extortioncharacterization,never_assessed,,12.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_fear,never_assessed,,15.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_hacking,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_hackingcharacterization,never_assessed,,6.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_harassmentcharacterization,never_assessed,,4.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_identity,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_identitytheftcharacterization,never_assessed,,6.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_knowledge,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_malicious,never_assessed,,3.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_municipal,never_assessed,,5.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_programs,never_assessed,,4.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,chile_2024_safety_safety,never_assessed,,20.0,24472,,,https://www.ine.gob.cl/estadisticas-por-tema/sociedad-y-condiciones-de-vida/seguridad-ciudadana,Encuesta Nacional Urbana de Seguridad Ciudadana (ENUSC)
