"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,60
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,61
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,62
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,63
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,64
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,65
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,66
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,67
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,68
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,69
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,70
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,71
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,72
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,73
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,74
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,75
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,76
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,77
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,78
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,79
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,80
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,81
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,82
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,83
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,84
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,85
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,86
"ai_fear_dong_2026_own_fear","ai_fear_dong_2026_own_fear_1","Religious_sincere","Fear of AI in six occupations: own fear (Dong, Conway, Bonnefon, Shariff & Rahwan, Fears about AI across 20 countries and six domains of application)","English; Afrikaans; Arabic; Chinese; French; German; Hindi; Italian; Japanese; Korean; Portuguese; Russian; Spanish; Turkish","To what extent are you afraid of AI being ...?",NA,"A religious worker, who is trained to perform sacred rituals and religious duties.",NA,NA,87
