"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,50
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,51
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,52
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,53
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,54
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,55
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,56
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,57
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,58
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,59
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,60
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,61
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,62
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,63
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,64
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,65
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,66
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,67
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,68
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,69
"ai_fear_dong_2026_other_fear","ai_fear_dong_2026_other_fear_1","Manager_fair","Beliefs about others’ fear of AI being deployed in six occupations (Dong et al., Fears about artificial intelligence across 20 countries and six domains of application)","English; Chinese; German; French; Italian; Japanese; Korean; Russian; Turkish; Arabic; Portuguese; Spanish; Hindi","To what extent do you think most people in [country] are afraid of AI being ...? Please give your best estimate.",NA,"Manager",NA,NA,70
