tier,score,source,title,doi,url,license,n_files,tabular,signals
B,6,zenodo,Enterprise Survey Data on Artificial Intelligence Adoption and Implementation Conditions in Slovakia,10.5281/zenodo.20760725,https://zenodo.org/records/20760725,cc-by-4.0,10,CAWI_ENG_SPSS_CARELESSRESP_AI-IMPACT.csv|CATI_ENG_SPSS_AI-IMPACT.csv|CATI_ENG_SPSS_AI-IMPACT_codebook.xlsx|CAWI_ENG_SPSS_AI-IMPACT.csv|CAWI_ENG_SPSS_AI-IMPACT_universal_codebook.xlsx|CAWI_ENG_SPSS_AI-IMPACT.sav|CATI_ENG_SPSS_AI-IMPACT.sav|CAWI_ENG_SPSS_AI-IMPACT_universal_codebook.csv,title:measurement;file:survey-format
B,6,figshare,Cross-cultural adaptation and psychometric properties of the Brazilian-Portuguese version of the Organizational Readiness for Implementing Change questionnaire,10.6084/m9.figshare.14321483.v1,https://scielo.figshare.com/articles/dataset/Cross-cultural_adaptation_and_psychometric_properties_of_the_Brazilian-Portuguese_version_of_the_Organizational_Readiness_for_Implementing_Change_questionnaire/14321483,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,zenodo,Dataset Questionnaire Examining the Impact of Creativity and Adaptive Selling on Sales Performance: The Moderating Effect of Job Satisfaction (Case Study on Life Insurance Agents at Prudynamic Jakarta),10.5281/zenodo.16009850,https://zenodo.org/records/16009850,cc-by-4.0,1,72_Silviana et al_ICOBIRD_2025.csv,title:instrument;files:tractable
B,6,dataverse,Replication data for: Nosek and Smyth (2011): Implicit social cognitions predict math engagement and achievement,10.7910/dvn/z3mv4j,https://doi.org/10.7910/DVN/Z3MV4J,CC0 1.0,1,acafinal.sas7bdat,file:survey-format;files:tractable;lic:cc0
B,6,zenodo,Psychometric properties and adaptation of the Utrecht Work Engagement Scale (UWES)-17 in Indonesian sample: Application of Rasch models,10.5281/zenodo.10512109,https://zenodo.org/records/10512109,cc-by-4.0,1,WE New.xls,title:instrument;files:tractable
B,6,zenodo,Psychometric evaluation of The Utrecht Work Engagement Scale (UWES)-17 for Indonesian Sample,10.5281/zenodo.13117857,https://zenodo.org/records/13117857,cc-by-4.0,1,webarusajax.csv,title:instrument;files:tractable
B,6,figshare,Adaptation and Validation of the Brazilian Version of the Utrecht Work Engagement Scale,10.6084/m9.figshare.20005875.v1,https://scielo.figshare.com/articles/dataset/Adaptation_and_Validation_of_the_Brazilian_Version_of_the_Utrecht_Work_Engagement_Scale/20005875,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,figshare,"Associations between meditation practice, demographic characteristics, behavioral risk factors, and the health and work performance questionnaire: Results from the hierarchical regression analysis (740 males and 730 females).",10.1371/journal.pone.0128287.t004,https://plos.figshare.com/articles/dataset/_Associations_between_meditation_practice_demographic_characteristics_behavioral_risk_factors_and_the_health_and_work_performance_questionnaire_Results_from_the_hierarchical_regression_analysis_740_males_and_730_females_/1430761,CC BY 4.0,1,Table_4.xls,title:instrument;files:tractable
B,6,zenodo,"Dataset from a still non-published study titled ""SCaRES – Scoliosis Caregiver Response and Emotional Scale: a Rasch-validated questionnaire to measure the psychological impact of children's scoliosis on their parents""",10.5281/zenodo.15075857,https://zenodo.org/records/15075857,cc-by-4.0,1,Risposte QoL genitori - finale.xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire Responses for Exploring the Psychological Mechanisms Behind Impulsive Buying Behavior During Flash Sale Promotions,10.5281/zenodo.21072223,https://zenodo.org/records/21072223,cc-by-4.0,1,Exploring the Psychological Mechanisms Behind Impulsive Buying Behavior During Flash Sale Promotions.xlsx,title:instrument;files:tractable
B,6,figshare,Questionnaire data.,10.1371/journal.pone.0262786.s002,https://plos.figshare.com/articles/dataset/Questionnaire_data_/18731749,CC BY 4.0,1,pone.0262786.s002.xlsx,title:instrument;files:tractable
B,6,figshare,Psychological Capital Questionnaire (PCQ-24): Preliminary Evidence of Psychometric Validity of the Brazilian Version,10.6084/m9.figshare.14269698.v1,https://scielo.figshare.com/articles/dataset/Psychological_Capital_Questionnaire_PCQ-24_Preliminary_Evidence_of_Psychometric_Validity_of_the_Brazilian_Version/14269698,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,figshare,Psychological Capital Questionnaire - Short Version (PCQ-12): evidence of Validity of The Brazilian Version,10.6084/m9.figshare.6944147.v1,https://scielo.figshare.com/articles/dataset/Psychological_Capital_Questionnaire_-_Short_Version_PCQ-12_evidence_of_Validity_of_The_Brazilian_Version/6944147,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,dataverse,"Results of knowledge, attitude and practices of PPR Sri Pantai on Dengue (july 2024)",10.7910/dvn/r67fqy,https://doi.org/10.7910/DVN/R67FQY,CC0 1.0,1,PPR Sri Pantai OFFICIAL (1).sav,file:survey-format;files:tractable;lic:cc0
B,6,dataverse,"Results of Knowledge, Attitude and Practices of PPR Pantai Ria on Dengue (July 2024)",10.7910/dvn/39mywr,https://doi.org/10.7910/DVN/39MYWR,CC0 1.0,1,SPSS Pantai Ria.sav,file:survey-format;files:tractable;lic:cc0
B,6,dataverse,"Results of Knowledge, Attitude and Practises of PPR Seri Cempaka on Dengue (July 2024)",10.7910/dvn/pxti75,https://doi.org/10.7910/DVN/PXTI75,CC0 1.0,1,SPSS DENGUE SRI CEMPAKA (1).sav,file:survey-format;files:tractable;lic:cc0
B,6,zenodo,Questionnaire about perceived green leadership and its influence on sustainable career intentions among Peruvian university students,10.5281/zenodo.17615272,https://zenodo.org/records/17615272,cc-by-4.0,1,Questionnaire on perceived green leadership and its influence on sustainable career intentions among Peruvian university students.xlsx,title:instrument;files:tractable
B,6,figshare,List of questions and descriptions of the questionnaire - Absorptive capability,10.6084/m9.figshare.25271419.v1,https://figshare.com/articles/dataset/List_of_questions_and_descriptions_of_the_questionnaire_-_Absorptive_capability/25271419,CC BY 4.0,1,List of Questions and Decriptions of Absorptive Capability 23 Feb 2024.csv,title:instrument;files:tractable
B,6,figshare,Validity Evidence of the Work-Family Conflict Scale for Public Security Professionals,10.6084/m9.figshare.22828261.v1,https://scielo.figshare.com/articles/dataset/Validity_Evidence_of_the_Work-Family_Conflict_Scale_for_Public_Security_Professionals/22828261,CC BY 4.0,4,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls,title:instrument;files:tractable
B,6,zenodo,"Questionnaire on Determinants of Entrepreneurial Intention: The Role of Personal Attitudes, Subjective Norms, Perceived Control, Creativity, Recognition of Opportunities, and Access to Financing.",10.5281/zenodo.17625558,https://zenodo.org/records/17625558,cc-by-4.0,1,"Questionnaire on Determinants of Entrepreneurial Intention, The Role of Personal Attitudes, Subjective Norms, Perceived Control, Creativity, Recognition of Opportunities, and Access to Financing..xlsx",title:instrument;files:tractable
B,6,zenodo,Questionnaire about the continuance intention to use AI in the e-commerce shopping experience,10.5281/zenodo.17643905,https://zenodo.org/records/17643905,cc-by-4.0,1,Questionnaire about the continuance intention to use AI in the e-commerce shopping experience.xlsx,title:instrument;files:tractable
B,6,zenodo,Dataset Questionnaire Determinants of Intention to Resubscribe to Music Streaming Platforms Based on the UTAUT Theory,10.5281/zenodo.16009161,https://zenodo.org/records/16009161,cc-by-4.0,1,52_Hanna et al_ICOBIRD_2025.xlsx,title:instrument;files:tractable
B,6,zenodo,Dataset Questionnaire Product Features on Resubscription Intention and Electronic Word of Mouth Mediated by Customer Satisfaction on Film Streaming Platforms,10.5281/zenodo.16008605,https://zenodo.org/records/16008605,cc-by-4.0,1,51_Retno et al_ICOBIRD_2025 (rev170725).xlsx,title:instrument;files:tractable
B,6,zenodo,Dataset Questionnaire The Influence of E-Service Quality on Customer Loyalty and Positive Word of Mouth through Customer Experience and Customer Satisfaction in Banks Classified under Core Capital Group IV,10.5281/zenodo.16009389,https://zenodo.org/records/16009389,cc-by-4.0,1,54_Ferdinand et al_ICOBIRD_2025.xlsx,title:instrument;files:tractable
B,6,figshare,The Relational Aspects of Luxury Consumption in Brazil: The development of a Luxury Customer Relationship Perception Scale and the Analysis of Brand Personality Influence on Relationship Perception on Luxury Fashion Brands,10.6084/m9.figshare.7865780.v1,https://scielo.figshare.com/articles/dataset/The_Relational_Aspects_of_Luxury_Consumption_in_Brazil_The_development_of_a_Luxury_Customer_Relationship_Perception_Scale_and_the_Analysis_of_Brand_Personality_Influence_on_Relationship_Perception_on_Luxury_Fashion_Brands/7865780,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,zenodo,Questionnaire of loyalty customer on coffee online food delivery,10.5281/zenodo.13317364,https://zenodo.org/records/13317364,cc-by-4.0,1,Hasil Kuesioner - Zenodo.xlsx,title:instrument;files:tractable
B,6,zenodo,Social Media Marketing Research Questionnaire,10.5281/zenodo.20689275,https://zenodo.org/records/20689275,cc-by-4.0,1,KUESIONER PENELITIAN .csv,title:instrument;files:tractable
B,6,figshare,Semantic and cultural equivalence of the Intergenerational Exchanges Attitude Scale (IEAS),10.6084/m9.figshare.20016592.v1,https://scielo.figshare.com/articles/dataset/Semantic_and_cultural_equivalence_of_the_Intergenerational_Exchanges_Attitude_Scale_IEAS_/20016592,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,zenodo,Content Validity of a Questionnaire Exploring the Knowledge Translation Network Among Nursing Professionals,10.5281/zenodo.3974143,https://zenodo.org/records/3974143,cc-by-4.0,1,Content_Validity_Index_Questionnaire_Knowledge_Translation_Network.xlsx,title:instrument;files:tractable
B,6,figshare,United States acculturation scale.,10.1371/journal.pone.0058663.t001,https://plos.figshare.com/articles/dataset/_United_States_acculturation_scale_/667446,CC BY 4.0,1,Table_1.xls,title:instrument;files:tractable
B,6,figshare,Summary of validity analyses for caregiver United States acculturation scale.,10.1371/journal.pone.0058663.t003,https://plos.figshare.com/articles/dataset/_Summary_of_validity_analyses_for_caregiver_United_States_acculturation_scale_/667424,CC BY 4.0,1,Table_3.xls,title:instrument;files:tractable
B,6,figshare,<p>Questionnaire of learner perspective.</p>,10.1371/journal.pone.0340479.s002,https://plos.figshare.com/articles/dataset/_p_Questionnaire_of_learner_perspective_p_/31284877,CC BY 4.0,1,pone.0340479.s002.xlsx,title:instrument;files:tractable
B,6,figshare,Questionnaire items.,10.1371/journal.pone.0324016.s001,https://plos.figshare.com/articles/dataset/Questionnaire_items_/29170473,CC BY 4.0,1,pone.0324016.s001.xlsx,title:instrument;files:tractable
B,6,figshare,Destruction of measurement scale through exploratory factor analysis in production and operations research,10.6084/m9.figshare.7676273.v1,https://scielo.figshare.com/articles/dataset/Destruction_of_measurement_scale_through_exploratory_factor_analysis_in_production_and_operations_research/7676273,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,dataverse,Replication Data for: Rejecting Non-Paternalist Motivation: An Experimental Test,10.7910/dvn/vplwkf,https://doi.org/10.7910/DVN/VPLWKF,CC0 1.0,1,01-data-spectators.tab,title:measurement;file:raw-ish;files:tractable;lic:cc0
B,6,zenodo,Questionnaire with university students on STEM studies in Higher Education (QSTEMHE). Dataset from STEM students from Brazilian Higher Education Institutions,10.5281/zenodo.19852463,https://zenodo.org/records/19852463,cc-by-sa-4.0,2,QSTEMHE(1-1299).xlsx|Analisis.xlsx,title:instrument;files:tractable
B,6,zenodo,Questionnaire on the use of Gamification in Education,10.5281/zenodo.18035618,https://zenodo.org/records/18035618,cc-by-4.0,1,Questionnaire on the use of gamification in education.csv,title:instrument;files:tractable
B,6,dataverse,Replication Data for: Does Reason-Giving Affect Political Attitudes?,10.7910/dvn/yg6354,https://doi.org/10.7910/DVN/YG6354,CC0 1.0,5,incompletes.sav|OP18397 UCL - Political research.sav|OP18397 UCL - Political research - WAVE 2.sav|survey_targets.xlsx|treatments.tab,file:survey-format;files:tractable;lic:cc0
B,6,dataverse,"Basic Early Literacy Skills Spanish Edition, Child, Pre-K & Kindergarten, Early Education in Rural North Carolina",10.15139/s3/mwz1eo,https://doi.org/10.15139/S3/MWZ1EO,CC0 1.0,3,idel_07a.csv|idel_07a.sas7bdat|RS-IDEL_codebook.tab,file:survey-format;files:tractable;lic:cc0
B,6,dataverse,"Dynamic Indicators of Basic Early Literacy Skills, Child, ALL GRADES, Early Education in Rural North Carolina",10.15139/s3/xaw1ze,https://doi.org/10.15139/S3/XAW1ZE,CC0 1.0,3,dbls_14b.csv|dbls_14b.sas7bdat|RS-DIBELS_codebook.tab,file:survey-format;files:tractable;lic:cc0
B,6,figshare,Portuguese version of the EUROPEP questionnaire: contributions to the psychometric validation,10.6084/m9.figshare.19934308.v1,https://scielo.figshare.com/articles/dataset/Portuguese_version_of_the_EUROPEP_questionnaire_contributions_to_the_psychometric_validation/19934308,CC BY 4.0,4,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls,title:instrument;files:tractable
B,6,zenodo,認知症家族介護者の介護対応力評価尺度(Caregiving Competence Scale for Dementia:CCSD)ー日本語版質問紙・マニュアル・得点表ー,10.5281/zenodo.19509630,https://zenodo.org/records/19509630,cc-by-4.0,1,CCSD_scoring_sheet.xlsx,title:instrument;files:tractable
B,6,figshare,"Psychometric study of the Awareness of Age-Related Change (AARC) Short Scale translated to Portuguese, applied to Brazilian older adults",10.6084/m9.figshare.20032491.v1,https://scielo.figshare.com/articles/dataset/Psychometric_study_of_the_Awareness_of_Age-Related_Change_AARC_Short_Scale_translated_to_Portuguese_applied_to_Brazilian_older_adults/20032491,CC BY 4.0,5,Table_1.xls|Table_2.xls|Table_3.xls|Table_4.xls|Table_5.xls,title:instrument;files:tractable
B,6,zenodo,"Artificial Intelligence (AI), in the Breast Cancer Screening Programme Questionnaire and Data",10.5281/zenodo.3866196,https://zenodo.org/records/3866196,cc-by-4.0,1,"Revised_Map Bachelor Thesis Survey_May 30, 2020_07.02.xlsx",title:instrument;files:tractable
B,6,figshare,<p>Augment Reality Immersion Questionnaire Results.</p>,10.1371/journal.pone.0338607.s003,https://plos.figshare.com/articles/dataset/_p_Augment_Reality_Immersion_Questionnaire_Results_p_/31432803,CC BY 4.0,1,pone.0338607.s003.xlsx,title:instrument;files:tractable
B,6,dataverse,Health literacy and healthcare system confidence as determinants of attitudes to vaccines: a representative cross-sectionnal study in France,10.7910/dvn/zglgwp,https://doi.org/10.7910/DVN/ZGLGWP,CC0 1.0,1,slavaco_cawi_complet_weighted.sas7bdat,file:survey-format;files:tractable;lic:cc0
B,6,figshare,Psychometric properties of the Brazilian version of the Athlete Burnout Questionnaire (ABQ) in a sample of young and adult athletes,10.6084/m9.figshare.14290383.v1,https://scielo.figshare.com/articles/dataset/Psychometric_properties_of_the_Brazilian_version_of_the_Athlete_Burnout_Questionnaire_ABQ_in_a_sample_of_young_and_adult_athletes/14290383,CC BY 4.0,3,Table_1.xls|Table_2.xls|Table_3.xls,title:instrument;files:tractable
B,6,figshare,ANALYSIS OF PSYCHOLOGICAL VARIABLES ASSOCIATED WITH THE BURNOUT SYNDROME AND PERFORMANCE IN ADULT ATHLETES THROUGH THE ATHLETE BURNOUT QUESTIONNAIRE - ABQ,10.6084/m9.figshare.6503894.v1,https://scielo.figshare.com/articles/dataset/ANALYSIS_OF_PSYCHOLOGICAL_VARIABLES_ASSOCIATED_WITH_THE_BURNOUT_SYNDROME_AND_PERFORMANCE_IN_ADULT_ATHLETES_THROUGH_THE_ATHLETE_BURNOUT_QUESTIONNAIRE_-_ABQ/6503894,CC BY 4.0,2,Table_1.xls|Table_2.xls,title:instrument;files:tractable
B,6,zenodo,Academic Motivation Scale (AMS) Intrinsic Motivation (IM) Questionnaire and Data,10.5281/zenodo.3866179,https://zenodo.org/records/3866179,cc-by-4.0,1,"Revised_Academic Motivation Scale (AMS) Intrinsic Motivation (IM)_May 30, 2020_07.47.xlsx",title:instrument;files:tractable
B,6,figshare,Psychometric validation of Czech version of the Sport Motivation Scale,10.1371/journal.pone.0227277,https://plos.figshare.com/articles/dataset/Psychometric_validation_of_Czech_version_of_the_Sport_Motivation_Scale/11495346,CC BY 4.0,2,pone.0227277.s001.xlsx|pone.0227277.s002.xlsx,title:instrument;files:tractable
