table,n_id,n_age,min_age,max_age,n_distinct,n_u18,n_a18,share_under_18,n_lt6,n_6_12,n_12_18,verdict,age range,child age,reason
spain_2026_elections_montero,3989,3989,18.0,97.0,76,0,3989,0.0,0,0,0,derived,Adult (18+),,
spain_2026_international_influence,5989,5989,18.0,95.0,77,0,5989,0.0,0,0,0,derived,Adult (18+),,
spain_2026_disinformation_humorclimate,3489,3489,18.0,95.0,76,0,3489,0.0,0,0,0,derived,Adult (18+),,
spain_2026_elections_gavira,3717,3717,18.0,97.0,75,0,3717,0.0,0,0,0,derived,Adult (18+),,
spain_2026_international_media,5999,5999,18.0,95.0,77,0,5999,0.0,0,0,0,derived,Adult (18+),,
spain_2026_elections_garcia,3711,3711,18.0,97.0,75,0,3711,0.0,0,0,0,derived,Adult (18+),,
spain_2026_international_confidence,5998,5998,18.0,95.0,77,0,5998,0.0,0,0,0,derived,Adult (18+),,
spain_2026_disinformation_concern,3492,3492,18.0,95.0,76,0,3492,0.0,0,0,0,derived,Adult (18+),,
spain_2026_disinformation_personalhumor,3493,3493,18.0,95.0,76,0,3493,0.0,0,0,0,derived,Adult (18+),,
spain_2026_disinformation_humorlimits,3482,3482,18.0,95.0,76,0,3482,0.0,0,0,0,derived,Adult (18+),,
spain_2026_elections_maillo,3755,3755,18.0,97.0,75,0,3755,0.0,0,0,0,derived,Adult (18+),,
spain_2026_disinformation_regulation,3492,3492,18.0,95.0,76,0,3492,0.0,0,0,0,derived,Adult (18+),,
spain_2026_elections_campaign,4030,4030,18.0,97.0,76,0,4030,0.0,0,0,0,derived,Adult (18+),,
spain_2026_elections_leaderscampaign,3960,3960,18.0,97.0,76,0,3960,0.0,0,0,0,derived,Adult (18+),,
spain_2026_confidence_macro,3018,3018,16.0,94.0,78,23,2995,0.007621,0,0,23,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.762% (< 2%), so not Mixed"
spain_2026_confidence_acquisition,3028,3028,16.0,94.0,78,23,3005,0.007596,0,0,23,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.760% (< 2%), so not Mixed"
spain_2026_disinformation_offense,3482,3482,18.0,95.0,76,0,3482,0.0,0,0,0,derived,Adult (18+),,
szabo_2025_bwas,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
szabo_2025_pss4,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
szabo_2025_work_conflict,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_desire,1508,1508,18.0,98.0,80,0,1508,0.0,0,0,0,derived,Adult (18+),,
spain_2026_prostitution_pornography,10019,10019,16.0,96.0,81,21,9998,0.002096,0,0,21,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.210% (< 2%), so not Mixed"
spain_2026_love_conceptions,5005,5005,18.0,98.0,80,0,5005,0.0,0,0,0,derived,Adult (18+),,
szabo_2025_work_addiction,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
spain_2026_prostitution_prostitution,10013,10013,16.0,96.0,81,21,9992,0.002097,0,0,21,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.210% (< 2%), so not Mixed"
szabo_2025_molbi,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_gestures,5006,5006,18.0,98.0,80,0,5006,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_association,5006,5006,18.0,98.0,80,0,5006,0.0,0,0,0,derived,Adult (18+),,
tan_2026_stem_technology_integration,80,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
szabo_2025_wellbeing,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
szabo_2025_passion,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
stenhouse_2026_math_anxiety,295,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
spq_kay_2025,492,492,18.0,81.0,62,0,492,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_attitudes,5007,5007,18.0,98.0,80,0,5007,0.0,0,0,0,derived,Adult (18+),,
spain_2026_international_threat,5998,5998,18.0,95.0,77,0,5998,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_importance,5007,5007,18.0,98.0,80,0,5007,0.0,0,0,0,derived,Adult (18+),,
szabo_2025_family_conflict,184,184,25.0,82.0,46,0,184,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_apps,4579,4579,18.0,98.0,74,0,4579,0.0,0,0,0,derived,Adult (18+),,
spain_2026_love_usage,5003,5003,18.0,98.0,80,0,5003,0.0,0,0,0,derived,Adult (18+),,
ssd12_habib_2025,200,200,18.0,65.0,37,0,200,0.0,0,0,0,derived,Adult (18+),,
spain_2026_international_un,5999,5999,18.0,95.0,77,0,5999,0.0,0,0,0,derived,Adult (18+),,
spalex_aguasvivas_2020,169628,167096,1.0,115.0,99,444,166652,0.002657,215,225,4,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.266% (< 2%), so not Mixed"
taylorabdulai_2025_incentives,377,377,16.0,75.0,48,2,375,0.005305,0,0,2,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.531% (< 2%), so not Mixed"
taylorabdulai_2025_stop_behavior,377,377,16.0,75.0,48,2,375,0.005305,0,0,2,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.531% (< 2%), so not Mixed"
taylorabdulai_2025_info_source,377,377,16.0,75.0,48,2,375,0.005305,0,0,2,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.531% (< 2%), so not Mixed"
teacherjudgements_lohmann_2026_selfconcept,315,315,18.0,47.0,21,0,315,0.0,0,0,0,derived,Adult (18+),,
taylorabdulai_2025_conspiracy,253,253,17.0,69.0,39,1,252,0.003953,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.395% (< 2%), so not Mixed"
teicher_2015_mace_distress_helpless,924,924,18.20396988,27.14579055,755,0,924,0.0,0,0,0,derived,Adult (18+),,
teacherjudgements_lohmann_2026_conscientiousness,315,315,18.0,47.0,21,0,315,0.0,0,0,0,derived,Adult (18+),,
teicher_2015_mace_nonverbal,1051,1051,18.20396988,27.14579055,842,0,1051,0.0,0,0,0,derived,Adult (18+),,
tang_2024_outcome_expectations,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
teicher_2015_mace_emot_neglect,1051,1051,18.20396988,27.14579055,842,0,1051,0.0,0,0,0,derived,Adult (18+),,
teicher_2015_mace_distress_terrified,924,924,18.20396988,27.14579055,755,0,924,0.0,0,0,0,derived,Adult (18+),,
teacherjudgements_lohmann_2026_motivation,315,315,18.0,47.0,21,0,315,0.0,0,0,0,derived,Adult (18+),,
tang_2024_swls,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_caregiver_child_conflict,1679,1672,15.0,21.0,7,1451,221,0.132177,0,0,1451,derived,Mixed,Adolescent (12-18y),
tang_2024_caregiver_child_attachment,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_academic_satisfaction,1680,1673,15.0,21.0,7,1450,223,0.133293,0,0,1450,derived,Mixed,Adolescent (12-18y),
tang_2024_panas_negative,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_environmental_support,1679,1672,15.0,21.0,7,1450,222,0.132775,0,0,1450,derived,Mixed,Adolescent (12-18y),
tang_2024_entrepreneurial_intention,271,271,1.0,4.0,4,271,0,0.0,271,0,0,unusable,,,"looks like banded codes: 4 distinct values, max 4.0"
tang_2024_self_construal,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_caregiver_child_regulation,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_self_efficacy,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_caregiver_child_communication,1680,1673,15.0,21.0,7,1450,223,0.133293,0,0,1450,derived,Mixed,Adolescent (12-18y),
tang_2024_goal_progress,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
tang_2024_panas_positive,1682,1675,15.0,21.0,7,1452,223,0.133134,0,0,1452,derived,Mixed,Adolescent (12-18y),
teicher_2015_mace_verbal,1050,1050,18.20396988,27.14579055,841,0,1050,0.0,0,0,0,derived,Adult (18+),,
teicher_2015_mace_witness_sib,839,839,18.20396988,27.14579055,704,0,839,0.0,0,0,0,derived,Adult (18+),,
torices_2025_isra_b,108,108,18.0,84.0,39,0,108,0.0,0,0,0,derived,Adult (18+),,
tian2026_digital_competence,764,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
teq_novak_2021_selfesteem,196,195,15.0,85.0,44,3,192,0.015385,0,0,3,derived,Adult (18+),,"both sides of 18 present but the smaller group is 1.538% (< 2%), so not Mixed"
torices_2025_bapq,108,108,18.0,84.0,39,0,108,0.0,0,0,0,derived,Adult (18+),,
teq_novak_2021_socdes,198,197,15.0,85.0,44,3,194,0.015228,0,0,3,derived,Adult (18+),,"both sides of 18 present but the smaller group is 1.523% (< 2%), so not Mixed"
test_taking_much_2025_ct,1244,1244,18.0,40.0,23,0,1244,0.0,0,0,0,derived,Adult (18+),,
teq_novak_2021_teq,1141,1137,13.0,1995.0,66,32,1105,0.028144,0,0,32,unusable,,,"ages outside [0, 120]: 13.0-1995.0"
teicher_2015_mace_physical,1051,1051,18.20396988,27.14579055,842,0,1051,0.0,0,0,0,derived,Adult (18+),,
teq_novak_2021_scbs,644,643,16.0,1995.0,48,25,618,0.03888,0,0,25,unusable,,,"ages outside [0, 120]: 16.0-1995.0"
teicher_2015_mace_peer_physical,1050,1050,18.20396988,27.14579055,841,0,1050,0.0,0,0,0,derived,Adult (18+),,
teicher_2015_mace_phys_neglect,1051,1051,18.20396988,27.14579055,842,0,1051,0.0,0,0,0,derived,Adult (18+),,
teicher_2015_mace_sexual,1051,1051,18.20396988,27.14579055,842,0,1051,0.0,0,0,0,derived,Adult (18+),,
teq_novak_2021_bfin,165,165,15.0,62.0,42,3,162,0.018182,0,0,3,derived,Adult (18+),,"both sides of 18 present but the smaller group is 1.818% (< 2%), so not Mixed"
test_taking_much_2025_ao,1244,1244,18.0,40.0,23,0,1244,0.0,0,0,0,derived,Adult (18+),,
torices_2025_dflex,108,108,18.0,84.0,39,0,108,0.0,0,0,0,derived,Adult (18+),,
test_taking_much_2025_ef,1244,1244,18.0,40.0,23,0,1244,0.0,0,0,0,derived,Adult (18+),,
teq_novak_2021_spirit,782,781,15.0,1995.0,52,29,752,0.037132,0,0,29,unusable,,,"ages outside [0, 120]: 15.0-1995.0"
test_taking_much_2025_cm,1244,1244,18.0,40.0,23,0,1244,0.0,0,0,0,derived,Adult (18+),,
test_taking_much_2025_mr,1244,1244,18.0,40.0,23,0,1244,0.0,0,0,0,derived,Adult (18+),,
teicher_2015_mace_witness_parent,1051,1051,18.20396988,27.14579055,842,0,1051,0.0,0,0,0,derived,Adult (18+),,
teodorini_2020_modafinil_attitudes,284,282,18.0,68.0,37,0,282,0.0,0,0,0,derived,Adult (18+),,
teshome_2021_pss10,798,798,13.0,65.0,38,1,797,0.001253,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.125% (< 2%), so not Mixed"
teicher_2015_mace_peer_verbal,1050,1050,18.20396988,27.14579055,841,0,1050,0.0,0,0,0,derived,Adult (18+),,
tsai_2017_treeit_h11_undo,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
trivia_fastrich_2017,1898,1889,8.0,79.0,60,1,1888,0.000529,0,1,0,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.053% (< 2%), so not Mixed"
tsai_2017_treeit_h12_language,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h1_consistency,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tran_2023_phq9,400,400,19.0,30.0,5,0,400,0.0,0,0,0,derived,Adult (18+),,
torok_2025_news_source_frequency,1003,1003,18.0,89.0,68,0,1003,0.0,0,0,0,derived,Adult (18+),,
trevisan_2018_aq,836,836,17.65366187542779,25.49486652977413,534,26,810,0.0311,0,0,26,derived,Mixed,Adolescent (12-18y),
torok_2025_legality_beliefs,957,957,18.0,85.0,67,0,957,0.0,0,0,0,derived,Adult (18+),,
torok_2025_data_security,997,997,18.0,89.0,68,0,997,0.0,0,0,0,derived,Adult (18+),,
torok_2025_news_source_trust,986,986,18.0,89.0,68,0,986,0.0,0,0,0,derived,Adult (18+),,
tsai_2017_treeit_h10_closure,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
torices_2025_isra_b_sit,108,108,18.0,84.0,39,0,108,0.0,0,0,0,derived,Adult (18+),,
tran_2023_gi_symptoms,400,400,19.0,30.0,5,0,400,0.0,0,0,0,derived,Adult (18+),,
torok_2025_facebook_uses,824,824,18.0,83.0,66,0,824,0.0,0,0,0,derived,Adult (18+),,
tran_2023_gad7,400,400,19.0,30.0,5,0,400,0.0,0,0,0,derived,Adult (18+),,
torok_2025_news_consumption,640,640,18.0,89.0,66,0,640,0.0,0,0,0,derived,Adult (18+),,
torok_2025_discourse_responsibility,940,940,18.0,89.0,68,0,940,0.0,0,0,0,derived,Adult (18+),,
torok_2025_social_media_effects,980,980,18.0,89.0,68,0,980,0.0,0,0,0,derived,Adult (18+),,
torok_2025_data_disclosure,1001,1001,18.0,85.0,67,0,1001,0.0,0,0,0,derived,Adult (18+),,
torok_2025_ai_acceptance,975,975,18.0,85.0,67,0,975,0.0,0,0,0,derived,Adult (18+),,
torok_2025_manipulation_fear,782,782,18.0,89.0,66,0,782,0.0,0,0,0,derived,Adult (18+),,
trusz_2025_nfi,659,632,52.0,119.0,36,0,632,0.0,0,0,0,derived,Elderly (minimum age >50),,
torok_2025_internet_use_frequency,786,786,18.0,89.0,66,0,786,0.0,0,0,0,derived,Adult (18+),,
tsai_2017_treeit_h13_control,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
trevisan_2018_mscs,1178,1178,17.533196440793976,25.49486652977413,734,55,1123,0.046689,0,0,55,derived,Mixed,Adolescent (12-18y),
uruguay_2022_technology_access,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
turpochaparro_2026_self_esteem,354,350,10.0,188.0,33,15,335,0.042857,0,1,14,unusable,,,"ages outside [0, 120]: 10.0-188.0"
turpochaparro_2026_family_communication,354,350,10.0,188.0,33,15,335,0.042857,0,1,14,unusable,,,"ages outside [0, 120]: 10.0-188.0"
turpochaparro_2026_social_network_addiction,354,350,10.0,188.0,33,15,335,0.042857,0,1,14,unusable,,,"ages outside [0, 120]: 10.0-188.0"
turner_2022_sr_belief_change,250,250,3.0,54.0,33,1,249,0.004,1,0,0,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.400% (< 2%), so not Mixed"
twod_rotation_mather2023,1020195,1020195,14.0,90.0,77,205428,814767,0.201362,0,0,205428,derived,Mixed,Adolescent (12-18y),
tuason_2021_wellbeing,938,888,18.0,82.0,61,0,888,0.0,0,0,0,derived,Adult (18+),,
turner_2022_cognitive_mediation,250,250,3.0,54.0,33,1,249,0.004,1,0,0,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.400% (< 2%), so not Mixed"
tuason_2021_loneliness_social,938,888,18.0,82.0,61,0,888,0.0,0,0,0,derived,Adult (18+),,
tuason_2021_covid_coping_enjoy,938,888,18.0,82.0,61,0,888,0.0,0,0,0,derived,Adult (18+),,
tuason_2021_sense_of_agency,938,888,18.0,82.0,61,0,888,0.0,0,0,0,derived,Adult (18+),,
tu_2022_achievement_motivation,124328,122117,10.0,59.0,44,3152,118965,0.025811,0,17,3135,derived,Mixed,Adolescent (12-18y),
tsai_2017_treeit_tam_pu,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_tam_bi,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tuason_2021_loneliness_emotional,938,888,18.0,82.0,61,0,888,0.0,0,0,0,derived,Adult (18+),,
tsai_2017_treeit_h9_error,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h7_flexibility,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_tam_peou,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h8_message,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h4_minimalist,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h6_feedback,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h5_memory,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h2_visibility,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h14_document,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
tsai_2017_treeit_h3_match,101,101,57.0,87.0,22,0,101,0.0,0,0,0,derived,Elderly (minimum age >50),,
uti_newlands_2023_rutiiq,240,240,18.0,84.0,60,0,240,0.0,0,0,0,derived,Adult (18+),,
uti_newlands_2023_wpai,240,240,18.0,84.0,60,0,240,0.0,0,0,0,derived,Adult (18+),,
uti_newlands_2023_uclals,240,240,18.0,84.0,60,0,240,0.0,0,0,0,derived,Adult (18+),,
validatedtouchvideo_smit_2025_strength,355,355,17.0,63.0,32,1,354,0.002817,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.282% (< 2%), so not Mixed"
validatedtouchvideo_smit_2025_category,355,355,17.0,63.0,32,1,354,0.002817,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.282% (< 2%), so not Mixed"
uti_newlands_2023_psq,240,240,18.0,84.0,60,0,240,0.0,0,0,0,derived,Adult (18+),,
uti_newlands_2023_fsdsr,198,198,18.0,84.0,56,0,198,0.0,0,0,0,derived,Adult (18+),,
uruguay_2022_technology_transactions,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_govperception,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_ownership,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_socialmedia,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_streaming,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_information,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uti_newlands_2023_gad,240,240,18.0,84.0,60,0,240,0.0,0,0,0,derived,Adult (18+),,
uruguay_2022_technology_safety,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_barriers,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_communication,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_devices,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
validatedtouchvideo_smit_2025_arousal,355,355,17.0,63.0,32,1,354,0.002817,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.282% (< 2%), so not Mixed"
uruguay_2022_technology_places,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_govservices,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_work,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uti_newlands_2023_phq,240,240,18.0,84.0,60,0,240,0.0,0,0,0,derived,Adult (18+),,
uruguay_2022_technology_skills,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
uruguay_2022_technology_entertainment,2562,0,nan,nan,0,0,0,,0,0,0,unusable,,,only 0 respondents with an age
wang_2016_study1_relationship,104,104,18.0,33.0,13,0,104,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study1_se,104,104,18.0,33.0,13,0,104,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study1_power,104,104,18.0,33.0,13,0,104,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study1_authliving,104,104,18.0,33.0,13,0,104,0.0,0,0,0,derived,Adult (18+),,
vermeiren_2022_rf,236,236,18.0,77.0,34,0,236,0.0,0,0,0,derived,Adult (18+),,
vermeiren_2022_vocab,236,236,18.0,77.0,34,0,236,0.0,0,0,0,derived,Adult (18+),,
vermeiren_2022_comp,199,199,18.0,21.0,4,0,199,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study3_power,210,210,15.0,65.0,34,1,209,0.004762,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.476% (< 2%), so not Mixed"
wang_2016_study3_se,210,210,15.0,65.0,34,1,209,0.004762,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.476% (< 2%), so not Mixed"
vermeiren_2022_gk,236,236,18.0,77.0,34,0,236,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study3_auth,210,210,15.0,65.0,34,1,209,0.004762,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.476% (< 2%), so not Mixed"
vanteffelen_2020_foa,376,376,18.0,70.0,46,0,376,0.0,0,0,0,derived,Adult (18+),,
vermeiren_2022_bfi,236,236,18.0,77.0,34,0,236,0.0,0,0,0,derived,Adult (18+),,
vollbracht_et_al_2026_ambulatory_assessment,406,406,18.0,68.0,41,0,406,0.0,0,0,0,derived,Adult (18+),,
vanteffelen_2020_trait_anger,376,376,18.0,70.0,46,0,376,0.0,0,0,0,derived,Adult (18+),,
vanteffelen_2020_pid5_hostility,376,376,18.0,70.0,46,0,376,0.0,0,0,0,derived,Adult (18+),,
vanteffelen_2020_aq_hostility,376,376,18.0,70.0,46,0,376,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study1_authalien,104,104,18.0,33.0,13,0,104,0.0,0,0,0,derived,Adult (18+),,
vanteffelen_2020_rpq,347,347,18.0,70.0,46,0,347,0.0,0,0,0,derived,Adult (18+),,
vermeiren_2022_art,236,236,18.0,77.0,34,0,236,0.0,0,0,0,derived,Adult (18+),,
van_der_donk_2019_bdi,566,566,18.0,71.0,51,0,566,0.0,0,0,0,derived,Adult (18+),,
validatedtouchvideo_smit_2025_threat,355,355,17.0,63.0,32,1,354,0.002817,0,0,1,derived,Adult (18+),,"both sides of 18 present but the smaller group is 0.282% (< 2%), so not Mixed"
vermeiren_2022_nd,236,236,18.0,77.0,34,0,236,0.0,0,0,0,derived,Adult (18+),,
wang_2016_study1_authexternal,104,104,18.0,33.0,13,0,104,0.0,0,0,0,derived,Adult (18+),,
vocab_assessment_3_to_8_year_old_children,581,581,3.014373716632444,7.994524298425736,486,581,0,0.0,332,249,0,derived,Child (<18y),"Early (<6y), Child (6-12y)",
west_2021_retaliatory_aggression_bscs,289,165,18.0,24.0,7,0,165,0.0,0,0,0,derived,Adult (18+),,
weida_2020_financial_security,371,371,-83.0,63.0,39,2,369,0.005391,2,0,0,unusable,,,"ages outside [0, 120]: -83.0-63.0"
west_2021_retaliatory_aggression_acq,265,167,18.0,24.0,7,0,167,0.0,0,0,0,derived,Adult (18+),,
weeldenburg_2022_targetmtpq,3150,3150,10.0,18.0,9,3143,7,0.002222,0,17,3126,derived,Child (<18y),Adolescent (12-18y),"both sides of 18 present but the smaller group is 0.222% (< 2%), so not Mixed"
weber2026_name_knowledge,270,270,19.0,50.0,16,0,270,0.0,0,0,0,derived,Adult (18+),,
west_2021_retaliatory_aggression_ars,268,167,18.0,24.0,7,0,167,0.0,0,0,0,derived,Adult (18+),,
wen_2022_pyd,947,947,10.199999809265137,15.699999809265137,43,947,0,0.0,0,10,937,derived,Child (<18y),Adolescent (12-18y),
west_2021_retaliatory_aggression_bpaq,289,164,18.0,24.0,7,0,164,0.0,0,0,0,derived,Adult (18+),,
wang2022_dass_anxiety,324,324,12.0,15.0,4,324,0,0.0,0,0,324,derived,Child (<18y),Adolescent (12-18y),
wang2022_dass_stress,324,324,12.0,15.0,4,324,0,0.0,0,0,324,derived,Child (<18y),Adolescent (12-18y),
wang2022_iat,324,324,12.0,15.0,4,324,0,0.0,0,0,324,derived,Child (<18y),Adolescent (12-18y),
wang2022_dass_depression,324,324,12.0,15.0,4,324,0,0.0,0,0,324,derived,Child (<18y),Adolescent (12-18y),
