cbi1,cbi2,cbi3,cbi4,cbi5,cbi6,cbi7,cbi8,cbi9,cbi10,cbi11,cbi12,cbi13,cbi14,cbi15,cbi16,cbi17,cbi18,cbi19,cbi20,cbi21,cbi22,cbi23,cbi24,cbi25,cbi26,cbi27,cbi28,age,gender,study,id
3,1,0,1,1,0,1,0,3,1,0,0,1,0,0,2,1,1,1,0,1,0,1,0,1,1,0,1,43.0,1,BigStudy,student_1341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22.0,0,BigStudy,student_1342
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2,1,2,1,1,0,1,0,1,18.0,1,BigStudy,student_1343
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25.0,1,BigStudy,student_1344
2,1,3,2,2,2,2,2,1,1,3,2,3,1,0,0,1,2,3,2,1,0,1,2,3,2,1,0,21.0,1,BigStudy,student_1345
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23.0,1,BigStudy,student_1346
1,1,1,1,3,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,23.0,1,BigStudy,student_1347
3,3,3,3,3,3,3,3,3,0,2,0,3,3,3,3,3,3,3,0,0,2,3,3,0,3,3,3,33.0,1,BigStudy,student_1348
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1349
1,1,1,1,2,0,2,0,1,0,3,0,1,0,0,2,2,0,0,0,0,0,2,0,0,0,0,3,23.0,1,BigStudy,student_1350
0,3,0,1,2,0,0,0,0,2,2,0,0,1,0,0,1,0,2,0,1,3,2,0,2,0,0,1,19.0,1,BigStudy,student_1351
0,1,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,2,25.0,1,BigStudy,student_1352
1,2,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,19.0,1,BigStudy,student_1353
1,3,0,1,2,0,0,0,3,0,0,0,1,0,0,0,1,2,0,0,3,1,3,0,0,3,1,1,23.0,1,BigStudy,student_1354
2,3,2,2,3,2,1,1,0,1,2,1,1,2,0,0,0,0,1,0,0,3,2,1,0,0,0,1,21.0,1,BigStudy,student_1355
1,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,2,1,3,3,1,0,22.0,1,BigStudy,student_1356
1,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,2,0,0,1,1,0,1,1,1,21.0,1,BigStudy,student_1357
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1358
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,1,BigStudy,student_1359
0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,2,0,0,20.0,1,BigStudy,student_1360
0,1,0,0,3,0,0,0,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,3,1,19.0,0,BigStudy,student_1361
0,3,0,0,3,0,0,3,3,1,0,0,0,0,1,1,0,1,0,0,2,1,3,0,3,0,0,0,18.0,1,BigStudy,student_1362
0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,19.0,1,BigStudy,student_1363
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21.0,0,BigStudy,student_1364
0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,23.0,1,BigStudy,student_1365
1,2,1,1,3,2,1,0,3,0,1,1,1,1,0,2,0,0,0,3,3,2,1,0,1,2,0,0,19.0,1,BigStudy,student_1366
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22.0,1,BigStudy,student_1367
0,3,0,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,19.0,1,BigStudy,student_1368
2,0,0,0,2,0,1,2,2,0,1,0,0,1,0,0,1,0,3,1,1,1,1,0,2,3,1,0,18.0,1,BigStudy,student_1369
3,1,3,0,2,1,1,2,0,0,3,3,0,0,0,0,0,0,3,1,1,2,2,3,0,3,0,0,19.0,1,BigStudy,student_1370
0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,2,1,0,3,1,1,1,0,0,1,0,0,22.0,1,BigStudy,student_1371
1,2,1,1,3,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1372
2,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,2,0,0,3,1,0,0,0,2,19.0,0,BigStudy,student_1373
3,2,0,3,3,2,3,3,1,1,2,2,2,3,0,0,3,2,1,1,1,0,2,2,0,3,0,3,19.0,1,BigStudy,student_1374
0,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.0,1,BigStudy,student_1375
3,2,1,0,3,2,1,1,3,0,2,2,0,3,0,0,1,0,3,3,0,3,3,3,0,2,2,2,18.0,1,BigStudy,student_1376
2,3,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,1,1,34.0,0,BigStudy,student_1377
1,1,0,0,2,0,1,0,1,0,1,1,0,2,2,0,2,0,0,1,0,0,2,1,1,2,1,2,27.0,0,BigStudy,student_1378
1,2,0,1,0,0,0,0,3,0,1,0,0,3,0,0,1,1,0,3,0,1,2,1,0,1,0,1,21.0,1,BigStudy,student_1379
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,BigStudy,student_1380
1,3,0,1,3,1,0,0,3,1,0,0,0,2,0,0,3,1,0,2,3,0,3,1,0,1,1,1,18.0,1,BigStudy,student_1381
0,3,0,3,3,1,0,1,1,1,0,0,2,3,0,0,0,3,3,3,1,0,3,2,0,0,0,1,19.0,1,BigStudy,student_1382
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0,1,BigStudy,student_1383
1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,20.0,1,BigStudy,student_1384
1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,2,0,1,1,21.0,0,BigStudy,student_1385
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21.0,1,BigStudy,student_1386
3,3,1,3,3,1,1,1,3,0,3,1,1,3,1,3,3,3,3,0,0,2,3,3,1,3,3,3,32.0,1,BigStudy,student_1387
1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,2,1,1,1,0,1,0,1,2,0,18.0,0,BigStudy,student_1388
0,2,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,20.0,1,BigStudy,student_1389
3,3,2,3,1,3,3,0,3,2,0,0,1,2,0,0,0,0,0,0,3,1,3,3,0,0,1,1,18.0,1,BigStudy,student_1390
3,2,0,0,3,0,1,2,0,0,2,2,1,1,0,0,0,3,0,1,0,0,3,3,0,1,0,3,18.0,1,BigStudy,student_1391
0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,24.0,1,BigStudy,student_1392
1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,2,1,0,1,0,1,30.0,1,BigStudy,student_1393
0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,0,BigStudy,student_1394
1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,18.0,1,BigStudy,student_1395
1,2,0,0,1,1,0,2,0,0,1,1,0,3,0,0,0,2,1,1,0,0,0,2,0,1,0,0,21.0,0,BigStudy,student_1396
1,1,0,2,1,0,1,0,3,1,1,1,1,2,1,1,2,1,3,3,3,1,3,1,0,3,1,2,18.0,0,BigStudy,student_1397
0,1,0,1,3,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,1,18.0,1,BigStudy,student_1398
1,2,0,1,3,0,0,1,3,1,1,0,1,0,0,1,1,3,0,1,2,3,1,3,0,1,1,3,18.0,1,BigStudy,student_1399
3,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,3,0,0,18.0,1,BigStudy,student_1400
1,3,0,3,3,1,0,1,1,0,1,0,2,2,0,2,1,2,1,0,1,0,3,1,0,0,0,1,19.0,1,BigStudy,student_1401
0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,2,2,0,0,1,1,19.0,1,BigStudy,student_1402
1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,20.0,1,BigStudy,student_1403
2,2,0,1,2,0,0,1,3,1,1,0,1,1,0,1,1,0,2,3,3,2,0,1,2,1,1,0,19.0,0,BigStudy,student_1404
0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,23.0,1,BigStudy,student_1405
0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,19.0,0,BigStudy,student_1406
0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,0,BigStudy,student_1407
0,0,0,0,3,1,0,1,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,22.0,1,BigStudy,student_1408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,BigStudy,student_1409
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,2,0,0,1,0,1,23.0,1,BigStudy,student_1410
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,19.0,1,BigStudy,student_1411
0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,35.0,0,BigStudy,student_1412
0,3,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,BigStudy,student_1413
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,21.0,1,BigStudy,student_1414
1,2,0,1,1,1,1,0,2,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0,1,0,0,1,19.0,1,BigStudy,student_1415
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,19.0,0,BigStudy,student_1416
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,23.0,1,BigStudy,student_1417
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1418
1,3,0,1,3,0,0,0,2,0,0,0,0,1,0,0,2,0,1,2,0,1,1,0,0,1,0,1,19.0,1,BigStudy,student_1419
3,3,2,1,3,0,3,0,3,1,2,2,2,3,1,3,3,1,2,1,1,1,3,3,1,3,2,1,21.0,1,BigStudy,student_1420
0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,23.0,0,BigStudy,student_1421
0,0,1,1,1,0,0,0,1,2,2,2,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1,22.0,0,BigStudy,student_1422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1423
0,3,1,3,3,1,1,1,3,0,2,2,1,0,1,3,3,2,0,1,0,3,2,2,0,1,0,2,22.0,1,BigStudy,student_1424
1,1,2,0,1,1,0,0,2,0,0,0,1,2,0,2,0,0,1,3,1,0,1,1,0,0,3,2,22.0,0,BigStudy,student_1425
1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,3,0,2,1,21.0,1,BigStudy,student_1426
3,3,0,3,3,0,3,0,3,1,2,2,0,3,0,3,1,2,3,3,3,0,3,0,0,2,0,1,18.0,1,BigStudy,student_1427
0,1,0,0,3,3,0,0,0,0,0,0,2,0,0,0,2,3,0,1,0,0,1,0,0,0,0,1,30.0,1,BigStudy,student_1428
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,0,BigStudy,student_1429
0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23.0,1,BigStudy,student_1430
0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28.0,0,BigStudy,student_1431
0,2,0,3,3,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,20.0,1,BigStudy,student_1432
0,3,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19.0,1,BigStudy,student_1433
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18.0,1,BigStudy,student_1434
2,2,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,19.0,1,BigStudy,student_1435
1,3,0,1,2,0,0,0,2,0,0,0,0,1,0,0,2,3,0,0,1,0,1,0,0,0,0,1,21.0,1,BigStudy,student_1436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1437
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,BigStudy,student_1438
0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,21.0,0,BigStudy,student_1439
0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,1,0,3,3,0,3,0,0,0,0,0,21.0,1,BigStudy,student_1440
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20.0,1,BigStudy,student_1441
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1442
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,1,BigStudy,student_1443
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,38.0,1,BigStudy,student_1444
0,0,0,1,1,0,0,1,3,0,1,0,0,0,0,0,0,0,1,2,0,3,1,1,0,0,0,0,19.0,1,BigStudy,student_1445
2,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,18.0,1,BigStudy,student_1446
1,3,0,2,3,2,1,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,21.0,1,BigStudy,student_1447
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1448
3,3,0,1,3,1,2,3,3,3,3,3,1,3,0,0,0,1,3,3,3,3,3,3,1,3,1,2,18.0,1,BigStudy,student_1449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,BigStudy,student_1450
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,24.0,0,BigStudy,student_1451
1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,19.0,1,BigStudy,student_1452
0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0,1,BigStudy,student_1453
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,2,0,0,19.0,1,BigStudy,student_1454
2,3,0,1,1,0,0,0,1,0,0,0,1,3,1,1,1,1,2,2,1,2,2,0,0,3,1,0,18.0,1,BigStudy,student_1455
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,18.0,1,BigStudy,student_1456
1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,19.0,0,BigStudy,student_1457
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20.0,0,BigStudy,student_1458
2,3,0,0,3,0,0,1,3,0,1,0,1,0,0,0,2,1,2,3,1,3,3,0,1,3,0,1,18.0,1,BigStudy,student_1459
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19.0,0,BigStudy,student_1460
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,26.0,1,BigStudy,student_1461
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1462
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18.0,1,BigStudy,student_1463
1,1,0,1,1,0,3,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,0,3,2,3,20.0,1,BigStudy,student_1464
2,3,0,0,3,0,0,3,2,0,1,0,0,1,0,0,1,0,1,0,2,0,3,1,0,1,1,1,18.0,1,BigStudy,student_1465
2,1,1,2,2,0,0,2,3,3,1,0,1,2,2,1,3,0,0,1,2,1,1,1,0,2,2,3,19.0,1,BigStudy,student_1466
1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25.0,1,BigStudy,student_1467
0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.0,1,BigStudy,student_1468
2,2,1,0,3,2,1,0,2,0,0,0,3,0,1,3,3,3,3,3,3,3,3,0,1,1,1,3,59.0,1,BigStudy,student_1469
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1470
1,1,0,0,2,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,2,0,0,1,0,0,19.0,1,BigStudy,student_1471
0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1472
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1,BigStudy,student_1473
1,2,2,1,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,2,21.0,1,BigStudy,student_1474
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,1,BigStudy,student_1475
2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,2,3,3,1,0,0,0,0,3,0,2,22.0,0,BigStudy,student_1476
1,3,1,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1477
2,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,2,2,2,1,0,1,0,0,1,0,0,30.0,1,BigStudy,student_1478
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1,BigStudy,student_1479
1,3,0,1,3,1,1,0,2,3,0,0,1,0,0,0,0,1,1,2,3,0,2,1,0,1,1,1,18.0,1,BigStudy,student_1480
1,3,0,1,3,1,3,2,1,0,2,0,0,0,0,1,3,1,0,0,0,1,3,2,1,0,0,1,21.0,1,BigStudy,student_1481
0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,23.0,1,BigStudy,student_1482
0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,32.0,1,BigStudy,student_1483
0,1,1,1,2,0,1,0,1,0,0,0,1,0,0,1,2,1,1,1,1,0,2,0,0,1,0,2,22.0,1,BigStudy,student_1484
1,2,0,2,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,2,0,23.0,1,BigStudy,student_1485
1,3,1,1,3,0,1,1,3,0,2,1,1,3,1,1,1,3,3,2,2,1,3,1,0,1,3,3,23.0,1,BigStudy,student_1486
0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,44.0,1,BigStudy,student_1487
0,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,19.0,1,BigStudy,student_1488
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1,BigStudy,student_1489
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,21.0,1,BigStudy,student_1490
2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,52.0,1,BigStudy,student_1491
0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,25.0,1,BigStudy,student_1492
0,3,0,1,3,0,0,0,3,0,0,0,1,0,0,0,1,2,0,1,1,2,2,0,1,0,0,1,22.0,1,BigStudy,student_1493
2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,1,0,2,52.0,1,BigStudy,student_1494
1,3,0,1,2,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,2,0,0,1,0,0,22.0,1,BigStudy,student_1495
1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,21.0,1,BigStudy,student_1496
0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.0,1,BigStudy,student_1497
3,3,0,0,1,0,1,0,3,0,0,0,1,1,1,1,3,1,2,3,1,1,1,0,0,2,1,2,21.0,1,BigStudy,student_1498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,1,BigStudy,student_1499
1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,23.0,1,BigStudy,student_1500
0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,20.0,1,BigStudy,student_1501
1,2,0,0,2,0,0,1,1,0,0,0,0,3,0,2,0,2,2,2,1,0,0,0,0,1,0,0,23.0,1,BigStudy,student_1502
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,BigStudy,student_1503
2,2,1,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,22.0,1,BigStudy,student_1504
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,22.0,1,BigStudy,student_1505
1,3,1,1,2,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,2,0,0,0,1,0,27.0,1,BigStudy,student_1506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,1,BigStudy,student_1507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1,BigStudy,student_1508
1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,21.0,1,BigStudy,student_1509
0,3,1,1,2,0,0,2,1,0,2,0,2,1,0,2,1,0,0,0,1,1,3,1,0,0,1,0,21.0,1,BigStudy,student_1510
0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29.0,1,BigStudy,student_1511
3,3,0,0,1,0,0,0,3,0,0,0,0,2,0,0,0,2,2,1,2,1,0,0,0,0,0,0,19.0,1,BigStudy,student_1512
0,3,0,3,3,3,0,0,2,0,1,0,2,1,0,2,1,0,2,0,1,0,0,0,0,0,0,0,50.0,1,BigStudy,student_1513
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,0,BigStudy,student_1514
1,3,0,0,1,0,1,0,2,0,0,0,0,0,0,2,1,0,0,1,3,0,1,0,0,1,1,0,19.0,1,BigStudy,student_1515
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,1,BigStudy,student_1516
0,2,0,1,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,21.0,1,BigStudy,student_1517
3,2,0,0,1,0,0,0,2,0,0,0,1,3,0,0,3,3,3,3,3,3,1,0,0,2,2,2,29.0,1,BigStudy,student_1518
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,21.0,1,BigStudy,student_1519
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,23.0,1,BigStudy,student_1520
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1,BigStudy,student_1521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,1,BigStudy,student_1522
3,3,0,0,3,0,0,0,1,0,0,0,0,2,0,0,3,2,0,0,2,0,3,0,0,3,0,3,19.0,1,BigStudy,student_1523
1,1,0,0,3,1,0,1,2,0,2,2,0,2,2,2,0,0,0,0,2,2,1,2,0,2,3,3,22.0,1,BigStudy,student_1524
0,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,18.0,1,OI,student_1525
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,18.0,0,OI,student_1526
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,18.0,1,OI,student_1527
0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18.0,1,OI,student_1528
2,2,1,0,1,1,2,0,0,0,1,0,3,0,0,2,0,3,1,0,0,0,3,0,0,0,1,0,18.0,1,OI,student_1529
