"table","section_id","item","instrument","instructions","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp","language"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u7_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, bañó, mudo, vistió o acostó a integrante de su hogar?","For how long did you bathe, change, dress or put to bed a household member?",NA,NA,NA,720,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u7_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, bañó, mudo, vistió o acostó a integrante de su hogar?","For how long did you bathe, change, dress or put to bed a household member?",NA,NA,NA,1200,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","Ayer ¿ayudó, dio de comer o amamantó a algún integrante de su hogar?","Yesterday, did you help, feed or breastfeed a member of your household?",NA,"Sí","Yes",1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","Ayer ¿ayudó, dio de comer o amamantó a algún integrante de su hogar?","Yesterday, did you help, feed or breastfeed a member of your household?",NA,"No","No",2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,1,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,2,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,3,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,5,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,7,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,10,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,15,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,16,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,20,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,25,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,30,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,35,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,40,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,45,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,50,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,60,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,70,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,80,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,90,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,120,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,150,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,180,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,240,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,300,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,360,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,380,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,390,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,420,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,480,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,720,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u8_a","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","¿Por cuánto tiempo, ayudó, dio de comer o amamantó a integra. de su hogar?","For how long did you help, feed or breastfeed a household member?",NA,NA,NA,1080,"Spanish"
"chile_2023_social-welfare-survey_u","chile_2023_social-welfare-survey_u_1","u9","Encuesta de Bienestar Social 2023 (EBS 2023), Subsecretaría de Evaluación Social / Instituto Nacional de Estadísticas, Chile",NA,"Módulo U: Uso del tiempo","Module U: Time use","Ayer ¿fue a dejar al colegio,ayudó en tareas escolares, contó cuentos, leyó?","Yesterday, did you take someone to school, help with homework, tell stories or read?",NA,"Sí","Yes",1,"Spanish"
