"table","instrument","instructions","section_id","section_prompt","item","item_text","correct_response","resp","option_text"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK10","Fear of Man",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK10","Fear of Man",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK10","Fear of Man",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK10","Fear of Man",NA,5,"Very familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK11","Cerebellum",NA,1,"Never heard of it"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK11","Cerebellum",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK11","Cerebellum",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK11","Cerebellum",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK11","Cerebellum",NA,5,"Very familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK12","Mac Truck",NA,1,"Never heard of it"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK12","Mac Truck",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK12","Mac Truck",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK12","Mac Truck",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK12","Mac Truck",NA,5,"Very familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK13","Nirvana",NA,1,"Never heard of it"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK13","Nirvana",NA,2,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK13","Nirvana",NA,3,"Somewhat familiar"
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK13","Nirvana",NA,4,NA
"goldberg_2018_spa_cultural_familiarity","Eugene-Springfield Community Sample, Skills, Possessions, & Abilities (SPA): What Are You Familiar With?","Please rate your familiarity with each item by filling in the appropriate number from 1 to 5. EXAMPLES 1. If you're asked about POLITICIANS and the item said ""Bill Clinton,"" you would probably mark '4' or '5' to indicate that you are familiar with him. 2. If the category was FAMOUS ATHLETES and the item said ""Fred Gruneburg,"" you would probably mark '1' because you have never heard of him or a '2' because he sounds vaguely familiar.","goldberg_2018_spa_cultural_familiarity_6","Rock Artists:","FAMRCK13","Nirvana",NA,5,"Very familiar"
