_key,source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files,license,refined_flag,refined_reason
10.7910/dvn/el62uq,dataverse,Reproducibility Data: Two-Dimensional Rotation Ability Item Development,https://doi.org/10.7910/DVN/EL62UQ,10.7910/dvn/el62uq,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'age', 'sex', 'q_16001', 'q_16002', 'q_16003', 'q_16004', 'q_16005', 'q_16006', 'q_16007', 'q_16008', 'q_16009', 'q_16010', 'q_16011', 'q_16012', 'q_16013', 'q_16014', 'q_16015', 'q_16016', 'q_16017', 'q_16018', 'q_16019', 'q_16020', 'q_16",,,,,R2Ddata_07feb2017thru26feb2023.csv,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.26716459.v1,figshare,Additional file 1 of Validation of an elicited Imitation test as a measure of Korean language proficiency,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Validation_of_an_elicited_Imitation_test_as_a_measure_of_Korean_language_proficiency/26716459,10.6084/m9.figshare.26716459.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['EI test sentence stimuli list (number of syllables)', 'Unnamed: 1', 'Unnamed: 2']",,,,,40468_2024_287_MOESM1_ESM.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
https://osf.io/djcex/,osf,Exploring eco-anxiety continuum : calibrating scales with item response theory,https://osf.io/djcex/,,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['concept', 'code', 'r= négative item', 'deleted form final score', 'item', 'scale '] | license_unknown* — license '60bf99e058510b0009a5a9a9' not recognised as open; verify before submission",,,,,code book for data.xlsx,1.0,60bf99e058510b0009a5a9a9,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.22616542.v1,figshare,Additional file 1 of Transformation of Rasch model logits for enhanced interpretability,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Transformation_of_Rasch_model_logits_for_enhanced_interpretability/22616542,10.6084/m9.figshare.22616542.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Logit Transformations of Rasch Model Estimations' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Logit Transformations of Rasch Model Estimations', 'Unnamed: 1', 'Unname",,,,,12874_2022_1816_MOESM1_ESM.xlsx,0.0,cc-by-+-cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.22600766.v1,figshare,Additional file 3 of Developing the HLS19-YP12 for measuring health literacy in young people: a latent trait analysis using Rasch modelling and confirmatory factor analysis,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_Developing_the_HLS19-YP12_for_measuring_health_literacy_in_young_people_a_latent_trait_analysis_using_Rasch_modelling_and_confirmatory_factor_analysis/22600766,10.6084/m9.figshare.22600766.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Table S3: Fit statistics for different factor structures applying confirmatory factor analyses of the HLS19-Q47', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7'] | license_unknown* — license 'cc-by-+-cc",,,,,12913_2022_8831_MOESM3_ESM.xlsx,0.0,cc-by-+-cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.22600760.v1,figshare,Additional file 1 of Developing the HLS19-YP12 for measuring health literacy in young people: a latent trait analysis using Rasch modelling and confirmatory factor analysis,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Developing_the_HLS19-YP12_for_measuring_health_literacy_in_young_people_a_latent_trait_analysis_using_Rasch_modelling_and_confirmatory_factor_analysis/22600760,10.6084/m9.figshare.22600760.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Table S1: Overall fit statistics applying unidimensional and multidimensional Rasch models of HLS19-Q47 and its short versions', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7', 'Unnamed: 8', 'Unnamed: 9",,,,,12913_2022_8831_MOESM1_ESM.xlsx,0.0,cc-by-+-cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/sgo4oj,dataverse,Replication Data for: Measuring public support for European integration using a Bayesian item response theory model,https://doi.org/10.7910/DVN/SGO4OJ,10.7910/dvn/sgo4oj,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Wide source file contains response-level column(s) ['date'] — cannot safely melt. Manual mapping required.,,,,,list of elections.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.6084/m9.figshare.20787133.v1,figshare,"Additional file 1 of Development, validation and item reduction of a food literacy questionnaire (IFLQ-19) with Australian adults",https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Development_validation_and_item_reduction_of_a_food_literacy_questionnaire_IFLQ-19_with_Australian_adults/20787133,10.6084/m9.figshare.20787133.v1,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Theoretical Component', 'Items', 'Outcome'] | license_unknown* — license 'cc-by-+-cc0' not recognised as open; verify before submission",,,,,12966_2022_1351_MOESM1_ESM.xlsx,0.0,cc-by-+-cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/7shm5k,dataverse,Postoperative cognitive performance and disconnection of white matter tracts in patients with brain tumors,https://doi.org/10.7910/DVN/7SHM5K,10.7910/dvn/7shm5k,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale*",5218.0,40.0,81.0,1.6105,20220927_dataset_Plosone_2.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/d2fott,dataverse,Data for 'Developing a Citizen Social Science approach to understand urban stress and promote wellbeing in urban communities',https://doi.org/10.7910/DVN/D2FOTT,10.7910/dvn/d2fott,human_assistance,"QC failed on: dup_id_item | QC warnings to review: id_na, resp_ordinal*, resp_direction*",241.0,34.0,7.0,1.0126,Open Access_ANON_Participants_data summaries and survey results_Palgrave Comms.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
https://osf.io/6z2p9/,osf,Functions of Dark Triad-Related Behavior,https://osf.io/6z2p9/,,human_assistance,"QC failed on: dup_id_item, resp_variation* | QC warnings to review: resp_direction*, imputed_values* | license_unknown* — license 'unknown' not recognised as open; verify before submission",17.0,4.0,4.0,1.0625,Abigail example.csv,2.0,unknown,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/s17pip,dataverse,Assessment of the Impact of CTCA 2.0 in Three Different Instructional Modes on Students’ Achievement in Vectors,https://doi.org/10.7910/DVN/S17PIP,10.7910/dvn/s17pip,human_assistance,QC failed on: dup_id_item | QC warnings to review: resp_direction*,265.0,34.0,5.0,1.5588,Copy of Kanteh and Camara.xlsx,0.0,,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/o0jeie,dataverse,Measuring Resilience_Performance Anxiety and Burnout in Emergency Medicine Residents,https://doi.org/10.7910/DVN/O0JEIE,10.7910/dvn/o0jeie,human_assistance,QC failed on: dup_id_item | QC warnings to review: resp_direction*,252.0,23.0,7.0,1.5652,Res_Burn_Anx_Database.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
,dataverse,How Generative Artificial Intelligence Promotes Mathematics Education,https://doi.org/10.7910/DVN/ONFRVG,10.7910/dvn/onfrvg,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction*",432.0,27.0,12.0,1.3333,2020全国二卷编码.xlsx,8.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.3389/fpsyt.2024.1369767.s002,figshare,Table_1_Copy-number variants and polygenic risk for intelligence confer risk for autism spectrum disorder irrespective of their effects on cognitive ability.xlsx,https://frontiersin.figshare.com/articles/dataset/Table_1_Copy-number_variants_and_polygenic_risk_for_intelligence_confer_risk_for_autism_spectrum_disorder_irrespective_of_their_effects_on_cognitive_ability_xlsx/25729383,10.3389/fpsyt.2024.1369767.s002,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Table', 'Name', 'Legend']",,,,,Table_1_Copy-number variants and polygenic risk for intelligence confer risk for autism spectrum disorder irrespective of their effects on cognitive a.xlsx,0.0,cc-by,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/iwc1is,dataverse,Dynamic Capabilities in Cybersecurity Intelligence: empirical evidence to enhance protection against cyber threats.,https://doi.org/10.7910/DVN/IWC1IS,10.7910/dvn/iwc1is,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column ' ID3 ; ID4 ; ECR1 ; ECR2 ; ECR3 ; ECR4 ; DCS1 ; DCS2 ; DCS3 ; DCS4 ; RCD1 ; RCD2 ; RCD3 ; RCD4 ; RCD5 ; STA1 ; STA2 ; STA3 ; STA4 ; IMC1 ; IMC2 ; IMC3 ; IMC4 ; SPA1 ; SPA2 ; SPA3 ; SPA4 ; PMC1 ; PMC2 ; PMC3 ; PMC4 ; MAS1 ; MAS2 ; MAS3 ; MAS4 ",,,,,Base207.csv,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/6mrssw,dataverse,Does Reading English Newspaper Help Bangladeshi Students On English Proficiency?,https://doi.org/10.7910/DVN/6MRSSW,10.7910/dvn/6mrssw,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Timestamp', 'Name', 'Institution', 'Curriculum (at high school)', 'Are you a regular Daily Star reader?', 'Does reading Daily Star help enrich English voacbulary?', 'Please see this YouTube playlist (https://youtube.com/playlist?list=PLym64gLNOGdqNXMbx",,,,,Does Reading English Newspaper Help Bangladeshi Students On Their English Proficiency (2023).csv,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/nbdnkh,dataverse,Attraction and achievement as 2 attributes of gamification in healthcare: an evolutionary concept analysis,https://doi.org/10.7910/DVN/NBDNKH,10.7910/dvn/nbdnkh,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Supplement 1. The 56 selected articles for the evolutionary concept analysis about gamification in healthcare.'],,,,,jeehp-21-10-suppl1.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/eu0ceb,dataverse,Affective attachment or partisanship? Categorizing lasting electoral support for a populist platform,https://doi.org/10.7910/DVN/EU0CEB,10.7910/dvn/eu0ceb,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Información de variable', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Valores de variable', 'Unnamed: 6', 'Unnamed: 7']",,,,,Lastingpopulistsupport_Encuesta_7oct2023_Quito_Codebook.xlsx,2.0,,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/ehbgow,dataverse,"Replication Data for: ""Taking Teacher Evaluation to Scale: The Effect of State Reforms on Achievement and Attainment""",https://doi.org/10.7910/DVN/EHBGOW,10.7910/dvn/ehbgow,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Prior Mean', 'Prior St. Dev', 'Prior Variance', 'Point Estimate', 'Variance of Estimate', 'N', 'Unnamed: 6', 'Posterior Mean ', 'Posterior Variance', 'Posterior Standard Deviation', 't value']",,,,,Bayesian Analysis.xlsx,1.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
10.7910/dvn/dkieog,dataverse,Child cognitive development test data of: Intergenerational Impacts of Secondary Education: Experimental Evidence from Ghana,https://doi.org/10.7910/DVN/DKIEOG,10.7910/dvn/dkieog,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['dataset', 'name', 'varlab', 'vallab', 'isnumeric', 'type', 'format', 'min', 'max', 'median', 'mean', 'sd']",,,,,codebook.xlsx,0.0,cc0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
