source,title,url,doi,flag,reasons,n_responses,n_participants,n_items,density,data_file,irw_file,n_other_files
figshare,Supplementary Material for: Effects of a Mindfulness-Based Intervention versus Health Self-Management on Subclinical Anxiety in Older Adults with Subjective Cognitive Decline: The SCD-Well Randomized Superiority Trial,https://karger.figshare.com/articles/dataset/Supplementary_Material_for_Effects_of_a_Mindfulness-Based_Intervention_versus_Health_Self-Management_on_Subclinical_Anxiety_in_Older_Adults_with_Subjective_Cognitive_Decline_The_SCD-Well_Randomized_Superiority_Trial/14447385,10.6084/m9.figshare.14447385.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Women perception of SARS-CoV-2 vaccination during pregnancy and subsequent maternal anxiety: a prospective observational study,https://tandf.figshare.com/articles/dataset/Women_perception_of_SARS-CoV-2_vaccination_during_pregnancy_and_subsequent_maternal_anxiety_a_prospective_observational_study/14400290,10.6084/m9.figshare.14400290.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Correlations between TNW, RE, L1, LSC, ASP and ADHD symptoms controlled for Age, IQ, educational level, BDI, STAI and UPPS.",https://plos.figshare.com/articles/dataset/Correlations_between_TNW_RE_L1_LSC_ASP_and_ADHD_symptoms_controlled_for_Age_IQ_educational_level_BDI_STAI_and_UPPS_/14383062,10.1371/journal.pone.0245113.t004,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Descriptive of ADHD symptoms, BDI, STAI and UPPS scales.",https://plos.figshare.com/articles/dataset/Descriptive_of_ADHD_symptoms_BDI_STAI_and_UPPS_scales_/14383056,10.1371/journal.pone.0245113.t002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,"Health-Related Quality Of Life, Uncertainty, ‎and Anxiety among Patients with Chronic Obstructive Pulmonary Disease",https://doi.org/10.7910/DVN/VWRTAW,10.7910/dvn/vwrtaw,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Nursing Guidelines on Cardiac Surgery and Parents’ Anxiety: Randomized Clinical Trial,https://scielo.figshare.com/articles/dataset/Nursing_Guidelines_on_Cardiac_Surgery_and_Parents_Anxiety_Randomized_Clinical_Trial/14281689,10.6084/m9.figshare.14281689.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Hierarchical regression analyses on anxiety measures.,https://plos.figshare.com/articles/dataset/Hierarchical_regression_analyses_on_anxiety_measures_/14194132,10.1371/journal.pone.0248149.t006,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Multivariate analysis associations of leptin levels with CES-D, and HAM-A.",https://plos.figshare.com/articles/dataset/Multivariate_analysis_associations_of_leptin_levels_with_CES-D_and_HAM-A_/14172333,10.1371/journal.pone.0248314.t003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Multivariate analysis associations of adiponectin levels with CES-D, and HAM-A.",https://plos.figshare.com/articles/dataset/Multivariate_analysis_associations_of_adiponectin_levels_with_CES-D_and_HAM-A_/14172330,10.1371/journal.pone.0248314.t002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Data_Sheet_1_Neurotensin and Xenin Show Positive Correlations With Perceived Stress, Anxiety, Depressiveness and Eating Disorder Symptoms in Female Obese Patients.PDF",https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_Neurotensin_and_Xenin_Show_Positive_Correlations_With_Perceived_Stress_Anxiety_Depressiveness_and_Eating_Disorder_Symptoms_in_Female_Obese_Patients_PDF/14037092,10.3389/fnbeh.2021.629729.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Data_Sheet_2_Neurotensin and Xenin Show Positive Correlations With Perceived Stress, Anxiety, Depressiveness and Eating Disorder Symptoms in Female Obese Patients.PDF",https://frontiersin.figshare.com/articles/dataset/Data_Sheet_2_Neurotensin_and_Xenin_Show_Positive_Correlations_With_Perceived_Stress_Anxiety_Depressiveness_and_Eating_Disorder_Symptoms_in_Female_Obese_Patients_PDF/14037095,10.3389/fnbeh.2021.629729.s002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Anxiety and depression among people living in quarantine centers during COVID-19 pandemic: a mixed method study from western Nepal,https://doi.org/10.7910/DVN/BGWDLC,10.7910/dvn/bgwdlc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,A preoperative theatre visit to reduce the anxiety: A randomized controlled trial at Colombo South Teaching Hospital,https://doi.org/10.7910/DVN/TDF5PW,10.7910/dvn/tdf5pw,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Replication Data for: The “Vissum Quality of Life” (VQOL) Questionnaire Complies With the Rasch Model Expectations and Provides a Good Scale for Measurement,https://doi.org/10.7910/DVN/NAVDHP,10.7910/dvn/navdhp,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"The association of parental depression in 2012 with offspring cognitive test scores in subsequent years, adjusting for earlier cognitive ability along with offspring, parents, and household characteristics<sup>1</sup>.",https://plos.figshare.com/articles/dataset/The_association_of_parental_depression_in_2012_with_offspring_cognitive_test_scores_in_subsequent_years_adjusting_for_earlier_cognitive_ability_along_with_offspring_parents_and_household_characteristics_sup_1_sup_/13555163,10.1371/journal.pmed.1003464.t004,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"The association of parental depression in 2012 with offspring immediate word recall, delayed word recall, and number series test scores in 2016<sup>1</sup>.",https://plos.figshare.com/articles/dataset/The_association_of_parental_depression_in_2012_with_offspring_immediate_word_recall_delayed_word_recall_and_number_series_test_scores_in_2016_sup_1_sup_/13555160,10.1371/journal.pmed.1003464.t003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,The association of parental depression in 2012 with offspring mathematics and vocabulary test scores in 2014 and 2018<sup>1</sup>.,https://plos.figshare.com/articles/dataset/The_association_of_parental_depression_in_2012_with_offspring_mathematics_and_vocabulary_test_scores_in_2014_and_2018_sup_1_sup_/13555157,10.1371/journal.pmed.1003464.t002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Differences on depression, stress and anxiety between cities.",https://plos.figshare.com/articles/dataset/Differences_on_depression_stress_and_anxiety_between_cities_/13375064,10.1371/journal.pone.0242024.t006,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Differences between pregnant and non-pregnant women on depression, stress and anxiety.",https://plos.figshare.com/articles/dataset/Differences_between_pregnant_and_non-pregnant_women_on_depression_stress_and_anxiety_/13375061,10.1371/journal.pone.0242024.t005,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,"Executive Agreements Database, Statement Regarding the Agreement with Jordan Concerning Geospatial Intelligence Exchange and Cooperation Signed At Springfield September 7, 2011 Entered Into Force September 7, 2011",https://doi.org/10.7910/DVN/PBZ1UU,10.7910/dvn/pbz1uu,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Replication Data for: Democracy and Depression: A Cross-National Study of Depressive Symptoms and Non-Participation,https://doi.org/10.7910/DVN/ZABHCA,10.7910/dvn/zabhca,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Replication Data for: A hybrid inductive-abductive analysis of health workers’ experiences and wellbeing during the COVID-19 pandemic in the United States,https://doi.org/10.7910/DVN/LFOQ5J,10.7910/dvn/lfoq5j,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,"Determinants of generalized anxiety, depression and subjective sleep quality among university students during COVID-19 pandemic in Bangladesh",https://doi.org/10.7910/DVN/LN7GCJ,10.7910/dvn/ln7gcj,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Generalized anxiety and depressive symptoms in various age groups during the COVID-19 lockdown in Poland.,https://doi.org/10.7910/DVN/0NP102,10.7910/dvn/0np102,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Social and electronic media exposure and generalized anxiety disorder among people during COVID-19 outbreak in Bangladesh: A preliminary observation,https://doi.org/10.7910/DVN/F5RIXC,10.7910/dvn/f5rixc,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Table_1_Age-Related Changes in Item Responses to the Patient Health Questionnaire-9: Evidence From the National Health and Nutrition Examination Survey.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Age-Related_Changes_in_Item_Responses_to_the_Patient_Health_Questionnaire-9_Evidence_From_the_National_Health_and_Nutrition_Examination_Survey_docx/12686822,10.3389/fpsyt.2020.00723.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Depression among Female Undergraduate Students in Macomb,https://doi.org/10.7910/DVN/5TYPC9,10.7910/dvn/5typc9,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Quality of Sleep and Anxiety are Related to Circadian Preference in University Students.,https://doi.org/10.7910/DVN/CZFP1A,10.7910/dvn/czfp1a,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,"Predicting Depression Among Jordanian Adults with Disabilities According to the International Classification of Functioning, Disability & Health",https://doi.org/10.7910/DVN/997NHU,10.7910/dvn/997nhu,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
osf,Anticipatory Public Speaking Anxiety and Fear of Negative Evaluation for Online Testing,https://osf.io/s928a/,,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Additional file 1 of Challenges in measuring depression among Ugandan fisherfolk: a psychometric assessment of the Luganda version of the Center for Epidemiologic Studies Depression Scale (CES-D),https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Challenges_in_measuring_depression_among_Ugandan_fisherfolk_a_psychometric_assessment_of_the_Luganda_version_of_the_Center_for_Epidemiologic_Studies_Depression_Scale_CES-D_/11813982,10.6084/m9.figshare.11813982.v1,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,"Replication Data for: ""Relationship Lending and the Great Depression""",https://doi.org/10.7910/DVN/DL4S2M,10.7910/dvn/dl4s2m,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Trajectories of waist circumference, body mass index, depression, general health and relative location factor: estimated intercept (I) and slope (S) coefficients and standard errors (SE).",https://plos.figshare.com/articles/dataset/Trajectories_of_waist_circumference_body_mass_index_depression_general_health_and_relative_location_factor_estimated_intercept_I_and_slope_S_coefficients_and_standard_errors_SE_/11552424,10.1371/journal.pone.0227029.t002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,prenatal depression CPGH,https://doi.org/10.7910/DVN/QIFMOT,10.7910/dvn/qifmot,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Adjusted ORs (95%CI) of poor sleep quality in relation to the joint effects of positive depression screening and ethnicity among Han and Manchu study participants residing in rural areas of northern China, from 2012 to 2013 <sup>a</sup>.",https://plos.figshare.com/articles/dataset/Adjusted_ORs_95_CI_of_poor_sleep_quality_in_relation_to_the_joint_effects_of_positive_depression_screening_and_ethnicity_among_Han_and_Manchu_study_participants_residing_in_rural_areas_of_northern_China_from_2012_to_2013_sup_a_sup_/11411589,10.1371/journal.pone.0226562.t004,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Adjusted odds ratios (95%CI) of poor sleep quality in relation to positive depression screening and ethnicity among Han and Manchu study participants residing in rural areas of northern China, m 2012 to 2013.",https://plos.figshare.com/articles/dataset/Adjusted_odds_ratios_95_CI_of_poor_sleep_quality_in_relation_to_positive_depression_screening_and_ethnicity_among_Han_and_Manchu_study_participants_residing_in_rural_areas_of_northern_China_m_2012_to_2013_/11411580,10.1371/journal.pone.0226562.t003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dryad,"Anxiety, self-efficacy, and self-regulation in high school students The mediating role of attentional control",https://datadryad.org/dataset/doi:10.5061/dryad.vhhmgqnpv,10.5061/dryad.vhhmgqnpv,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Code and Data for: Understanding Doctor Decision Making: The Case of Depression Treatment,https://doi.org/10.7910/DVN/QUFRJ5,10.7910/dvn/qufrj5,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dryad,"Effects of supervised exercise training during pregnancy on psychological well-being among overweight and obese women:  Secondary analyses of the ETIP-trial, a randomized controlled trial.",https://datadryad.org/dataset/doi:10.5061/dryad.pvmcvdng6,10.5061/dryad.pvmcvdng6,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Table_1_Association of SGK1 Polymorphisms With Susceptibility to Coronary Heart Disease in Chinese Han Patients With Comorbid Depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Association_of_SGK1_Polymorphisms_With_Susceptibility_to_Coronary_Heart_Disease_in_Chinese_Han_Patients_With_Comorbid_Depression_docx/9923294,10.3389/fgene.2019.00921.s001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Table_2_Association of SGK1 Polymorphisms With Susceptibility to Coronary Heart Disease in Chinese Han Patients With Comorbid Depression.docx,https://frontiersin.figshare.com/articles/dataset/Table_2_Association_of_SGK1_Polymorphisms_With_Susceptibility_to_Coronary_Heart_Disease_in_Chinese_Han_Patients_With_Comorbid_Depression_docx/9923300,10.3389/fgene.2019.00921.s002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,"Replication Data for: Psychometric properties of the Biometric Attachment Test: French, American and Tunisian validation of the first adult attachment test powered by artificial intelligence",https://doi.org/10.7910/DVN/1CHHGB,10.7910/dvn/1chhgb,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Multiple regression analysis for identifying depression significantly related to Internet addiction symptoms.,https://plos.figshare.com/articles/dataset/Multiple_regression_analysis_for_identifying_depression_significantly_related_to_Internet_addiction_symptoms_/9451889,10.1371/journal.pone.0220784.t004,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"The demographic, anthropometric, and lifestyle characteristics as well as scores on depression in students with different degrees of Internet addiction.",https://plos.figshare.com/articles/dataset/The_demographic_anthropometric_and_lifestyle_characteristics_as_well_as_scores_on_depression_in_students_with_different_degrees_of_Internet_addiction_/9451886,10.1371/journal.pone.0220784.t003,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Multiple regression analysis for identifying depression significantly related to health-related behaviors<sup>†</sup>.,https://plos.figshare.com/articles/dataset/Multiple_regression_analysis_for_identifying_depression_significantly_related_to_health-related_behaviors_sup_sup_/9451883,10.1371/journal.pone.0220784.t002,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,"Demographic, anthropometric, and lifestyle characteristics as well as scores on depression, Health Promoting Lifestyle Profile (HPLP) and level of Internet addiction.",https://plos.figshare.com/articles/dataset/Demographic_anthropometric_and_lifestyle_characteristics_as_well_as_scores_on_depression_Health_Promoting_Lifestyle_Profile_HPLP_and_level_of_Internet_addiction_/9451880,10.1371/journal.pone.0220784.t001,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
dataverse,Voters Punish Politicians with Depression,https://doi.org/10.7910/DVN/DHWZYE,10.7910/dvn/dhwzye,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
figshare,Known group comparison among participant with or without depression with SF-36 summary scores and EQ-5D-3L scores.,https://plos.figshare.com/articles/dataset/Known_group_comparison_among_participant_with_or_without_depression_with_SF-36_summary_scores_and_EQ-5D-3L_scores_/8327537,10.1371/journal.pone.0211604.t005,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,,
