source,title,url,doi,license,flag,reasons,n_responses,n_participants,n_items,density,data_file,n_other_files
dataverse,Replication Data for: Factor Analysis by R Programming to Assess Variability Among Environmental Determinants of the Mariana Trench,https://doi.org/10.7910/DVN/IFZXDG,10.7910/dvn/ifzxdg,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Reference list for Dark Personality Features and Employment,https://doi.org/10.7910/DVN/RHP5GH,10.7910/dvn/rhp5gh,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Table_1_Accounting for Individual Differences in Decision-Making Competence: Personality and Gender Differences.docx,https://frontiersin.figshare.com/articles/dataset/Table_1_Accounting_for_Individual_Differences_in_Decision-Making_Competence_Personality_and_Gender_Differences_docx/7380980,10.3389/fpsyg.2018.02258.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Strengths and Difficulties Questionnaire,https://doi.org/10.7910/DVN/P8ZVN7,10.7910/dvn/p8zvn7,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,How personality profile similarity can improve comparability between assessment formats: An example of the Mini-IPIP and IPIP-NEO-120 in a Dutch community sample.,https://osf.io/evz94/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Data_Sheet_1_The “g” in Faking: Doublethink the Validity of Personality Self-Report Measures for Applicant Selection.zip,https://frontiersin.figshare.com/articles/dataset/Data_Sheet_1_The_g_in_Faking_Doublethink_the_Validity_of_Personality_Self-Report_Measures_for_Applicant_Selection_zip/7334606,10.3389/fpsyg.2018.02153.s001,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"Replication Data for: Personality, Political Attitudes and Participation in Protests: The Direct and Mediated Effects of Psychological Factors on Political Activism",https://doi.org/10.7910/DVN/VEEDAO,10.7910/dvn/veedao,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Cognitive Style Index dataset,,10.5281/zenodo.1438755,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Niche Diversity Can Explain Cross-Cultural Differences in Personality Structure,https://osf.io/e4sru/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Gratitude and Prosociality in the Dark Triad,https://osf.io/p2dn8/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Are dark triad cues really visible in faces?,https://osf.io/rdbta/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Apparent inbreeding preference despite inbreeding depression in the American crow,,10.5061/dryad.c1p6t1f,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Maternal egg hormones in the mating context: the effect of pair personality,,10.5061/dryad.5781r,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,HEXACO personality factors and their associations with Facebook use and Facebook network characteristics,https://osf.io/eyzus/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,( 3) NEO-PI-R,https://doi.org/10.7910/DVN/HE6LJR,10.7910/dvn/he6ljr,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,( 7) Health Practices Questionnaire (HPQ),https://doi.org/10.7910/DVN/SVGXVF,10.7910/dvn/svgxvf,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,(11) 16 Personality Factor Questionnaire (16PF),https://doi.org/10.7910/DVN/ID7PMC,10.7910/dvn/id7pmc,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,(12) Hogan Personality Inventory (HPI),https://doi.org/10.7910/DVN/YMBILD,10.7910/dvn/ymbild,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,(13) Temperament and Character Inventory (TCI),https://doi.org/10.7910/DVN/TERJAK,10.7910/dvn/terjak,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,(19) Jackson Personality Inventory - Revised (JPI-R),https://doi.org/10.7910/DVN/DUP1TT,10.7910/dvn/dup1tt,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,(20) Six Factor Personality Questionnaire (6FPQ),https://doi.org/10.7910/DVN/GDCXUQ,10.7910/dvn/gdcxuq,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"(21) Personality, Emotions, and Attitudes (PEA)",https://doi.org/10.7910/DVN/NWYX4N,10.7910/dvn/nwyx4n,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,(25) Experimental Personality Survey (EPS),https://doi.org/10.7910/DVN/GCV3ZZ,10.7910/dvn/gcv3zz,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,The Personality Lexicon in Brazilian Portuguese: Studies with Natural Language,https://osf.io/kz5n3/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Dataset French version of reactive-proactive aggression questionnaire: Assessment of psychometrics properties in adolescent samples,,10.5281/zenodo.1297588,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: Personality and Political Preferences Over Time: Evidence From a Multi-Wave Longitudinal Study,https://doi.org/10.7910/DVN/UACRXA,10.7910/dvn/uacrxa,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,The Dark Triad and Economic Trust Behavior,https://osf.io/cwn5b/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"Replication Data for: Preißinger, Maria and Schoen, Harald (2018): Entity and incremental theory of personality: Revisiting the validity of indicators. Personality and Individual Differences 130: 21-25.",https://doi.org/10.7910/DVN/BQPP7Z,10.7910/dvn/bqpp7z,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Nausea and Vomiting Management Barriers Questionnaire Dataset,https://doi.org/10.7910/DVN/Y8ICVZ,10.7910/dvn/y8icvz,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: Leaders Always Mattered: The Persistence of Personality in Canadian Elections,https://doi.org/10.7910/DVN/LYAOHZ,10.7910/dvn/lyaohz,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Medical specialty choice and well-being at work: Physician's personality as a moderator,https://tandf.figshare.com/articles/dataset/Medical_Specialty_Choice_and_Well-Being_at_Work_Physician_s_Personality_as_a_Moderator/5967055,10.6084/m9.figshare.5967055.v2,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,"Measurement and Research Using the Big Five, HEXACO, and Narrow Traits: A Primer for Researchers and Practitioners",https://osf.io/4yfcj/,,563c1cf88c5e4a3877f9e965,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for What I Like About You: Legislator Personality and Legislator Approval,https://doi.org/10.7910/DVN/CORRXG,10.7910/dvn/corrxg,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data from: Evidence for personality conformity, not social niche specialization in social jays",,10.5061/dryad.8969jr1,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Predator personality structures prey communities and trophic cascades,,10.5061/dryad.r58br,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,"A Brief Report on the Relationship between Attachment Style, Self-Esteem, and Multidimensional Romantic Jealousy",https://osf.io/nxd5w/,,563c1cf88c5e4a3877f9e96a,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Personality traits share overlapping neuroanatomical correlates with internalizing and externalizing psychopathology,https://osf.io/sjhx3/,,563c1cf88c5e4a3877f9e96a,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for The Personality of the Politically Ambitious,https://doi.org/10.7910/DVN/1AZYRE,10.7910/dvn/1azyre,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,HEXACO Personality Predicts Counterproductive Work Behavior and Organizational Citizenship Behavior in Low-Stakes and Job Applicant Contexts,https://osf.io/wa6yj/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Why integrated healthcare is harder than we think: How social cognitive processes hinder successful health and care service delivery,https://doi.org/10.7910/DVN/FGLN2E,10.7910/dvn/fgln2e,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Validation of the Regicor short physical activity questionnaire for the adult population,,10.5061/dryad.r0n89,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Data of Questionnaire on Formal and Informal Environmental Sensing,https://doi.org/10.7910/DVN/TP0DYS,10.7910/dvn/tp0dys,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Personality and Problematic Smartphone Use: A Facet-Level Analysis using the Five Factor Model and HEXACO Frameworks,https://osf.io/nxv7z/,,563c1cf88c5e4a3877f9e965,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Colony personality and plant health in the Azteca-Cecropia mutualism,,10.5061/dryad.r6049,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Personality remains: no effect of 3-week social status experience on personality in male fowl,,10.5061/dryad.8b8d1,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,"Personality and Integrative Negotiations: A HEXACO Investigation of Actor, Partner, and Actor-Partner Interaction Effects on Objective and Subjective Outcomes",https://osf.io/tewvk/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: Selling ourselves short? How abbreviated measures of personality change the way we think about personality and politics,https://doi.org/10.7910/DVN/LNPAOC,10.7910/dvn/lnpaoc,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,2015 BFI survey data,https://auckland.figshare.com/articles/dataset/2015_BFI_survey_data/5483641,10.17608/k6.auckland.5483641.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,BFI 10 Amos Analysis Files,https://auckland.figshare.com/articles/dataset/BFI_10_Amos_Analysis_Files/5483644,10.17608/k6.auckland.5483644.v1,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data from: Getting to the heart of emotion regulation in youth: the role of interoceptive sensitivity, heart rate variability, and parental psychopathology",,10.5061/dryad.1k3q6,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data from: Personality-matching habitat choice, rather than behavioural plasticity, is a likely driver of a phenotype–environment covariance",,10.5061/dryad.t8t25,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Comparing Job Applicants to Non-Applicants Using an Item-Level Bifactor Model on the HEXACO Personality Inventory,https://osf.io/6j4cy/,,563c1cf88c5e4a3877f9e96a,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data from: Effects of maternal investment, temperament, and cognition on guide dog success",,10.5061/dryad.50fj0,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Measuring single constructs by single items: Constructing an even shorter version of the “Short Five” personality inventory,https://plos.figshare.com/articles/dataset/Measuring_single_constructs_by_single_items_Constructing_an_even_shorter_version_of_the_Short_Five_personality_inventory/5304988,10.1371/journal.pone.0182714,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,"Replication Data for ""Channeling Hearts and Minds: Advocacy Organizations, Cognitive-Emotional Currents, and Public Conversation",https://doi.org/10.7910/DVN/EHSBGJ,10.7910/dvn/ehsbgj,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Phylogenetic factor analysis,,10.5061/dryad.6320t,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Construct Validation of Multidimensional Personality Inventory for Chinese Youth,https://doi.org/10.6141/TW-SRDA-E10304-1,10.6141/tw-srda-e10304-1,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,"Pornography, Personality, and Sexuality",https://osf.io/5hvk8/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,The role of personality in health care use: Results of a population-based longitudinal study in Germany,https://plos.figshare.com/articles/dataset/The_role_of_personality_in_health_care_use_Results_of_a_population-based_longitudinal_study_in_Germany/5246611,10.1371/journal.pone.0181716,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data from: Cognition, personality, and stress in budgerigars, Melopsittacus undulatus",,10.5061/dryad.03003,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Paternal personality and social status influence offspring activity in zebrafish,,10.5061/dryad.k36n4,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,D.C. Market Manager Relationships: De-identified Questionnaire and Responses ,https://doi.org/10.7910/DVN/YMECBL,10.7910/dvn/ymecbl,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
figshare,Personality traits across countries: Support for similarities rather than differences,https://plos.figshare.com/articles/dataset/Personality_traits_across_countries_Support_for_similarities_rather_than_differences/5115880,10.1371/journal.pone.0179646,cc-by,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Why integrated healthcare is harder than we think: How social cognitive processes hinder successful health and care service delivery,https://doi.org/10.7910/DVN/NLBXQP,10.7910/dvn/nlbxqp,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,"Data from: Chimpanzee intellect: personality, performance and motivation with touchscreen tasks",,10.5061/dryad.2v075,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,Predictors of Bribe-Taking: The Role of Bribe Size and Personality,https://osf.io/pkzcy/,,563c1cf88c5e4a3877f9e96a,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Social Reward Questionnaire—Adolescent Version and its association with callous–unemotional traits,,10.5061/dryad.n399g,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: Problems with the Big Five assessment in the World Values Survey,https://doi.org/10.7910/DVN/SI5KBL,10.7910/dvn/si5kbl,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Predicting translocation outcomes with personality for desert tortoises,,10.5061/dryad.rf4s0,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: Diagnosing depression in chronic pain patients: DSM-IV Major Depressive Disorder vs. Beck Depression Inventory (BDI),,10.5061/dryad.14955,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,WYRED Stakeholder Questionnaire. Spanish Version,,10.5281/zenodo.376846,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,WYRED Stakeholder Questionnaire. English Version. V2,,10.5281/zenodo.376845,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,WYRED Stakeholder Questionnaire. English Version,,10.5281/zenodo.375642,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
dataverse,Replication Data for: Political Brands: Can Parties Be Distinguished by Their Online Brand Personality?,https://doi.org/10.7910/DVN/X6TKOO,10.7910/dvn/x6tkoo,cc0,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
osf,HEXACO Personality and Schwartz's Personal Values: A Facet-Level Analysis,https://osf.io/wkc5u/,,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Data from: You eat what you are: personality-dependent filial cannibalism in a fish with paternal care,,10.5061/dryad.q8k52,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
zenodo,Circadian rhythmicity in substance use disorder male patients with and without comorbid depression under ambulatory and therapeutic community treatment,,10.5281/zenodo.18682469,unknown,no_usable_file,no resolvable .csv/.tsv/.xlsx on landing page,,,,,,
